elevation_deg,metric,value_db,ecdf
25,snr_db,-11.007142135772918,0.2745
25,snr_db,-11.005750153753464,0.27475
25,snr_db,-11.00485160678641,0.275
25,snr_db,-11.003930788144292,0.27525
25,snr_db,-11.003617637066771,0.2755
25,snr_db,-10.996913010308516,0.27575
25,snr_db,-10.996083384080716,0.276
25,snr_db,-10.98731147777595,0.27625
25,snr_db,-10.986001286272543,0.2765
25,snr_db,-10.985068604973877,0.27675
25,snr_db,-10.978268359438694,0.277
25,snr_db,-10.977667182530496,0.27725
25,snr_db,-10.976752470376944,0.2775
25,snr_db,-10.97552887207506,0.27775
25,snr_db,-10.97511691524774,0.278
25,snr_db,-10.975037975030295,0.27825
25,snr_db,-10.972248633196081,0.2785
25,snr_db,-10.97102674848884,0.27875
25,snr_db,-10.970695659405793,0.279
25,snr_db,-10.970283377534953,0.27925
25,snr_db,-10.969973722654435,0.2795
25,snr_db,-10.968304755072706,0.27975
25,snr_db,-10.96815964674658,0.28
25,snr_db,-10.964872015171583,0.28025
25,snr_db,-10.964644644839883,0.2805
25,snr_db,-10.964588291662965,0.28075
25,snr_db,-10.960361398918614,0.281
25,snr_db,-10.958988168002687,0.28125
25,snr_db,-10.956873253481936,0.2815
25,snr_db,-10.956577909083478,0.28175
25,snr_db,-10.953871755000485,0.282
25,snr_db,-10.951646518604548,0.28225
25,snr_db,-10.946539258076434,0.2825
25,snr_db,-10.944274087590998,0.28275
25,snr_db,-10.94262111182562,0.283
25,snr_db,-10.939970022214865,0.28325
25,snr_db,-10.932391763651665,0.2835
25,snr_db,-10.930430165831517,0.28375
25,snr_db,-10.92913005964336,0.284
25,snr_db,-10.927327110987884,0.28425
25,snr_db,-10.924595193734099,0.2845
25,snr_db,-10.923324273534615,0.28475
25,snr_db,-10.921299955801052,0.285
25,snr_db,-10.918936897654426,0.28525
25,snr_db,-10.916486979445235,0.2855
25,snr_db,-10.914418214398573,0.28575
25,snr_db,-10.913064497570522,0.286
25,snr_db,-10.912888225317179,0.28625
25,snr_db,-10.907948205215089,0.2865
25,snr_db,-10.907499764022429,0.28675
25,snr_db,-10.906847102783988,0.287
25,snr_db,-10.904339070098217,0.28725
25,snr_db,-10.903931612668845,0.2875
25,snr_db,-10.903693792880631,0.28775
25,snr_db,-10.9025593627403,0.288
25,snr_db,-10.898005888101029,0.28825
25,snr_db,-10.895566055599923,0.2885
25,snr_db,-10.893218501384546,0.28875
25,snr_db,-10.891659160075164,0.289
25,snr_db,-10.890755973051869,0.28925
25,snr_db,-10.88424441346383,0.2895
25,snr_db,-10.883815556308534,0.28975
25,snr_db,-10.882094636048043,0.29
25,snr_db,-10.88110217749579,0.29025
25,snr_db,-10.880616634803319,0.2905
25,snr_db,-10.874261274216115,0.29075
25,snr_db,-10.873981630509597,0.291
25,snr_db,-10.870166971978414,0.29125
25,snr_db,-10.86881304964435,0.2915
25,snr_db,-10.868742795835157,0.29175
25,snr_db,-10.867654567769486,0.292
25,snr_db,-10.866410192287539,0.29225
25,snr_db,-10.862026912196523,0.2925
25,snr_db,-10.858775581583195,0.29275
25,snr_db,-10.85758511315803,0.293
25,snr_db,-10.855414983676297,0.29325
25,snr_db,-10.853421418227136,0.2935
25,snr_db,-10.848625366567434,0.29375
25,snr_db,-10.848354389728065,0.294
25,snr_db,-10.848174632310437,0.29425
25,snr_db,-10.845247823544318,0.2945
25,snr_db,-10.842307256936017,0.29475
25,snr_db,-10.84134645228428,0.295
25,snr_db,-10.841257410220148,0.29525
25,snr_db,-10.836760063756985,0.2955
25,snr_db,-10.829785595536105,0.29575
25,snr_db,-10.828088383616324,0.296
25,snr_db,-10.827177243617466,0.29625
25,snr_db,-10.82573514840952,0.2965
25,snr_db,-10.825654064281574,0.29675
25,snr_db,-10.825203984805059,0.297
25,snr_db,-10.823288694303558,0.29725
25,snr_db,-10.821129692131956,0.2975
25,snr_db,-10.82099196112641,0.29775
25,snr_db,-10.820565847664144,0.298
25,snr_db,-10.820459830955812,0.29825
25,snr_db,-10.820393501101911,0.2985
25,snr_db,-10.820241243313378,0.29875
25,snr_db,-10.818487849293255,0.299
25,snr_db,-10.812564747287695,0.29925
25,snr_db,-10.810239955451774,0.2995
25,snr_db,-10.810129661858713,0.29975
25,snr_db,-10.809802885535184,0.3
25,snr_db,-10.809539134857499,0.30025
25,snr_db,-10.806264611280517,0.3005
25,snr_db,-10.805148754913079,0.30075
25,snr_db,-10.798352409003087,0.301
25,snr_db,-10.79326437608599,0.30125
25,snr_db,-10.789067872327626,0.3015
25,snr_db,-10.78776997100043,0.30175
25,snr_db,-10.785054515992918,0.302
25,snr_db,-10.783271626129483,0.30225
25,snr_db,-10.771655996127192,0.3025
25,snr_db,-10.769676366697265,0.30275
25,snr_db,-10.768055953187814,0.303
25,snr_db,-10.76228574346992,0.30325
25,snr_db,-10.761547427999172,0.3035
25,snr_db,-10.760562157014672,0.30375
25,snr_db,-10.760005936833167,0.304
25,snr_db,-10.759045477419917,0.30425
25,snr_db,-10.755699880158396,0.3045
25,snr_db,-10.754806602623155,0.30475
25,snr_db,-10.753134766508348,0.305
25,snr_db,-10.752924761767101,0.30525
25,snr_db,-10.749585600264984,0.3055
25,snr_db,-10.7463731543038,0.30575
25,snr_db,-10.744036959739269,0.306
25,snr_db,-10.743427368883323,0.30625
25,snr_db,-10.743048265134657,0.3065
25,snr_db,-10.737959061436662,0.30675
25,snr_db,-10.73770331261386,0.307
25,snr_db,-10.734931267405676,0.30725
25,snr_db,-10.733649679139337,0.3075
25,snr_db,-10.733588816585373,0.30775
25,snr_db,-10.731873440284186,0.308
25,snr_db,-10.731857381976265,0.30825
25,snr_db,-10.73003812217188,0.3085
25,snr_db,-10.726875116273005,0.30875
25,snr_db,-10.724818546710313,0.309
25,snr_db,-10.724413904618162,0.30925
25,snr_db,-10.718950969526912,0.3095
25,snr_db,-10.718351369318738,0.30975
25,snr_db,-10.716387530875313,0.31
25,snr_db,-10.71555947068565,0.31025
25,snr_db,-10.71088399900578,0.3105
25,snr_db,-10.708701993459862,0.31075
25,snr_db,-10.70843636763146,0.311
25,snr_db,-10.707083930036735,0.31125
25,snr_db,-10.706730630622424,0.3115
25,snr_db,-10.703111726651125,0.31175
25,snr_db,-10.703085984397163,0.312
25,snr_db,-10.69749715735518,0.31225
25,snr_db,-10.693543832956305,0.3125
25,snr_db,-10.692789142861134,0.31275
25,snr_db,-10.691559112190953,0.313
25,snr_db,-10.69061368345961,0.31325
25,snr_db,-10.685778117838185,0.3135
25,snr_db,-10.682948470173198,0.31375
25,snr_db,-10.679661032842917,0.314
25,snr_db,-10.67812481721358,0.31425
25,snr_db,-10.677910163449786,0.3145
25,snr_db,-10.673590868372747,0.31475
25,snr_db,-10.673364710978,0.315
25,snr_db,-10.666896666004977,0.31525
25,snr_db,-10.665902447731321,0.3155
25,snr_db,-10.66386674149011,0.31575
25,snr_db,-10.663845520846543,0.316
25,snr_db,-10.661893385760244,0.31625
25,snr_db,-10.661441853310851,0.3165
25,snr_db,-10.661412614127455,0.31675
25,snr_db,-10.65985873535919,0.317
25,snr_db,-10.65891939407235,0.31725
25,snr_db,-10.657524464812994,0.3175
25,snr_db,-10.655405665558481,0.31775
25,snr_db,-10.654706871937286,0.318
25,snr_db,-10.652753885799688,0.31825
25,snr_db,-10.651591479227084,0.3185
25,snr_db,-10.651426997084652,0.31875
25,snr_db,-10.651047469470914,0.319
25,snr_db,-10.644858373228935,0.31925
25,snr_db,-10.643484241252594,0.3195
25,snr_db,-10.639289666716799,0.31975
25,snr_db,-10.638512342483171,0.32
25,snr_db,-10.633787473130507,0.32025
25,snr_db,-10.628152877796001,0.3205
25,snr_db,-10.627913429081753,0.32075
25,snr_db,-10.62679768075711,0.321
25,snr_db,-10.62677647234114,0.32125
25,snr_db,-10.620707858365757,0.3215
25,snr_db,-10.618636410051728,0.32175
25,snr_db,-10.618125655285127,0.322
25,snr_db,-10.614820646726216,0.32225
25,snr_db,-10.613243110164738,0.3225
25,snr_db,-10.609886349656206,0.32275
25,snr_db,-10.608942127800338,0.323
25,snr_db,-10.608161576564354,0.32325
25,snr_db,-10.607484539580492,0.3235
25,snr_db,-10.60727164479111,0.32375
25,snr_db,-10.605693379018886,0.324
25,snr_db,-10.60508727117902,0.32425
25,snr_db,-10.604783590908296,0.3245
25,snr_db,-10.601701918632182,0.32475
25,snr_db,-10.601451140996879,0.325
25,snr_db,-10.599747748470925,0.32525
25,snr_db,-10.596124926265297,0.3255
25,snr_db,-10.593138117327122,0.32575
25,snr_db,-10.593041117299665,0.326
25,snr_db,-10.59015897187521,0.32625
25,snr_db,-10.58509115311102,0.3265
25,snr_db,-10.585088491696112,0.32675
25,snr_db,-10.584948664944845,0.327
25,snr_db,-10.583475881976812,0.32725
25,snr_db,-10.582265319035082,0.3275
25,snr_db,-10.57677944376344,0.32775
25,snr_db,-10.575958844269461,0.328
25,snr_db,-10.57256769399886,0.32825
25,snr_db,-10.572106579322678,0.3285
25,snr_db,-10.563246175569782,0.32875
25,snr_db,-10.562348510710828,0.329
25,snr_db,-10.561881318021328,0.32925
25,snr_db,-10.561110757912678,0.3295
25,snr_db,-10.560567472896395,0.32975
25,snr_db,-10.560010290278342,0.33
25,snr_db,-10.558922981908331,0.33025
25,snr_db,-10.558136581895338,0.3305
25,snr_db,-10.557917014306167,0.33075
25,snr_db,-10.556577536648104,0.331
25,snr_db,-10.55607918704522,0.33125
25,snr_db,-10.555499809499924,0.3315
25,snr_db,-10.55306474340805,0.33175
25,snr_db,-10.552547616112761,0.332
25,snr_db,-10.551913355849322,0.33225
25,snr_db,-10.54948630465016,0.3325
25,snr_db,-10.5488705762914,0.33275
25,snr_db,-10.54710480235315,0.333
25,snr_db,-10.541883031649828,0.33325
25,snr_db,-10.541558710139727,0.3335
25,snr_db,-10.54151433134477,0.33375
25,snr_db,-10.537393837195095,0.334
25,snr_db,-10.537094317835471,0.33425
25,snr_db,-10.536578710856308,0.3345
25,snr_db,-10.535402280411619,0.33475
25,snr_db,-10.534705485009875,0.335
25,snr_db,-10.53383076249573,0.33525
25,snr_db,-10.529153223666992,0.3355
25,snr_db,-10.527473338217543,0.33575
25,snr_db,-10.525867731760382,0.336
25,snr_db,-10.52578249606093,0.33625
25,snr_db,-10.5247303399417,0.3365
25,snr_db,-10.52450675587287,0.33675
25,snr_db,-10.523485367032759,0.337
25,snr_db,-10.519335736793643,0.33725
25,snr_db,-10.515250878224084,0.3375
25,snr_db,-10.515190446157835,0.33775
25,snr_db,-10.513303356969361,0.338
25,snr_db,-10.509506021828837,0.33825
25,snr_db,-10.508824325034514,0.3385
25,snr_db,-10.50881903744818,0.33875
25,snr_db,-10.507401407169574,0.339
25,snr_db,-10.50690474530456,0.33925
25,snr_db,-10.506820127964886,0.3395
25,snr_db,-10.506570554664265,0.33975
25,snr_db,-10.503169686680387,0.34
25,snr_db,-10.500529036060405,0.34025
25,snr_db,-10.49849506211946,0.3405
25,snr_db,-10.49638777455425,0.34075
25,snr_db,-10.493557564703426,0.341
25,snr_db,-10.49307682553094,0.34125
25,snr_db,-10.49244634395686,0.3415
25,snr_db,-10.491802786504518,0.34175
25,snr_db,-10.490693124958257,0.342
25,snr_db,-10.487462831099013,0.34225
25,snr_db,-10.486692515600584,0.3425
25,snr_db,-10.486405957667245,0.34275
25,snr_db,-10.48320082954676,0.343
25,snr_db,-10.482545157195675,0.34325
25,snr_db,-10.482116878344492,0.3435
25,snr_db,-10.481009112772078,0.34375
25,snr_db,-10.48055766280971,0.344
25,snr_db,-10.480047028897461,0.34425
25,snr_db,-10.479770441390519,0.3445
25,snr_db,-10.479604850929373,0.34475
25,snr_db,-10.479266138802847,0.345
25,snr_db,-10.479015934104936,0.34525
25,snr_db,-10.47786234380496,0.3455
25,snr_db,-10.476790759745862,0.34575
25,snr_db,-10.472948827183187,0.346
25,snr_db,-10.47213925379896,0.34625
25,snr_db,-10.470698644365196,0.3465
25,snr_db,-10.464865294296326,0.34675
25,snr_db,-10.462671905250613,0.347
25,snr_db,-10.462053505879004,0.34725
25,snr_db,-10.461688080495284,0.3475
25,snr_db,-10.461609636186184,0.34775
25,snr_db,-10.461316987258702,0.348
25,snr_db,-10.452272823007275,0.34825
25,snr_db,-10.450516260931693,0.3485
25,snr_db,-10.450346980210972,0.34875
25,snr_db,-10.447356678325491,0.349
25,snr_db,-10.446749569867642,0.34925
25,snr_db,-10.446437197179925,0.3495
25,snr_db,-10.444948856162007,0.34975
25,snr_db,-10.44434626131116,0.35
25,snr_db,-10.444320765826369,0.35025
25,snr_db,-10.440608787984848,0.3505
25,snr_db,-10.439591970013591,0.35075
25,snr_db,-10.43807334814665,0.351
25,snr_db,-10.437075703494912,0.35125
25,snr_db,-10.436947742460243,0.3515
25,snr_db,-10.436201569636472,0.35175
25,snr_db,-10.432083475309547,0.352
25,snr_db,-10.431960182527828,0.35225
25,snr_db,-10.430465352325896,0.3525
25,snr_db,-10.427714883846546,0.35275
25,snr_db,-10.426523514377735,0.353
25,snr_db,-10.426356268248416,0.35325
25,snr_db,-10.426189043341708,0.3535
25,snr_db,-10.425390647908255,0.35375
25,snr_db,-10.42331064826179,0.354
25,snr_db,-10.422305458219014,0.35425
25,snr_db,-10.420807603546038,0.3545
25,snr_db,-10.420771339775555,0.35475
25,snr_db,-10.41967794474176,0.355
25,snr_db,-10.419657681944837,0.35525
25,snr_db,-10.417777301955802,0.3555
25,snr_db,-10.417570567694804,0.35575
25,snr_db,-10.417095396257013,0.356
25,snr_db,-10.416311668650875,0.35625
25,snr_db,-10.415769266566063,0.3565
25,snr_db,-10.415237197031416,0.35675
25,snr_db,-10.410017034313345,0.357
25,snr_db,-10.408435378506905,0.35725
25,snr_db,-10.40814364470558,0.3575
25,snr_db,-10.407253068978823,0.35775
25,snr_db,-10.40710141301025,0.358
25,snr_db,-10.406028085499678,0.35825
25,snr_db,-10.403319738754957,0.3585
25,snr_db,-10.4026756191001,0.35875
25,snr_db,-10.40193581733359,0.359
25,snr_db,-10.401402552309627,0.35925
25,snr_db,-10.400245882002228,0.3595
25,snr_db,-10.399618496644356,0.35975
25,snr_db,-10.399113423810661,0.36
25,snr_db,-10.397908536205193,0.36025
25,snr_db,-10.397144116011496,0.3605
25,snr_db,-10.394607291529708,0.36075
25,snr_db,-10.393720416959042,0.361
25,snr_db,-10.393120362287274,0.36125
25,snr_db,-10.392222158918225,0.3615
25,snr_db,-10.391618700527923,0.36175
25,snr_db,-10.391167490485786,0.362
25,snr_db,-10.390678221896001,0.36225
25,snr_db,-10.388662540950387,0.3625
25,snr_db,-10.388480775990935,0.36275
25,snr_db,-10.38778391241403,0.363
25,snr_db,-10.387314374234833,0.36325
25,snr_db,-10.384217158118325,0.3635
25,snr_db,-10.383966093587965,0.36375
25,snr_db,-10.374058784971481,0.364
25,snr_db,-10.372339148896488,0.36425
25,snr_db,-10.370653660653575,0.3645
25,snr_db,-10.370427312376565,0.36475
25,snr_db,-10.37028781887594,0.365
25,snr_db,-10.363876166196013,0.36525
25,snr_db,-10.362559570336494,0.3655
25,snr_db,-10.361737072726811,0.36575
25,snr_db,-10.358592297518268,0.366
25,snr_db,-10.350785765759852,0.36625
25,snr_db,-10.346496586076583,0.3665
25,snr_db,-10.34479259125392,0.36675
25,snr_db,-10.344696009489816,0.367
25,snr_db,-10.33708501253691,0.36725
25,snr_db,-10.336529187784071,0.3675
25,snr_db,-10.333041852036956,0.36775
25,snr_db,-10.33136850004479,0.368
25,snr_db,-10.328590561427674,0.36825
25,snr_db,-10.320904049580232,0.3685
25,snr_db,-10.320782727831073,0.36875
25,snr_db,-10.320561651476375,0.369
25,snr_db,-10.320289321605989,0.36925
25,snr_db,-10.31872354210708,0.3695
25,snr_db,-10.315863848634432,0.36975
25,snr_db,-10.315495596068487,0.37
25,snr_db,-10.310635973415021,0.37025
25,snr_db,-10.307732723029805,0.3705
25,snr_db,-10.304360551774385,0.37075
25,snr_db,-10.30093263197887,0.371
25,snr_db,-10.298955149326844,0.37125
25,snr_db,-10.2981750105716,0.3715
25,snr_db,-10.29804023498438,0.37175
25,snr_db,-10.29771942181723,0.372
25,snr_db,-10.297505278267554,0.37225
25,snr_db,-10.294794883633626,0.3725
25,snr_db,-10.294550036082107,0.37275
25,snr_db,-10.292877268805094,0.373
25,snr_db,-10.291503136078422,0.37325
25,snr_db,-10.283359761581359,0.3735
25,snr_db,-10.279761527674614,0.37375
25,snr_db,-10.274529168192617,0.374
25,snr_db,-10.27216429200601,0.37425
25,snr_db,-10.266688031471713,0.3745
25,snr_db,-10.265270079409238,0.37475
25,snr_db,-10.264990728655505,0.375
25,snr_db,-10.264477318758818,0.37525
25,snr_db,-10.264246885044441,0.3755
25,snr_db,-10.259742494275901,0.37575
25,snr_db,-10.25486361063656,0.376
25,snr_db,-10.252433974962873,0.37625
25,snr_db,-10.247590703562235,0.3765
25,snr_db,-10.245647871677095,0.37675
25,snr_db,-10.24331769671781,0.377
25,snr_db,-10.242741699794651,0.37725
25,snr_db,-10.240597710669073,0.3775
25,snr_db,-10.23795887528265,0.37775
25,snr_db,-10.236192724763685,0.378
25,snr_db,-10.231405006480912,0.37825
25,snr_db,-10.23110047451632,0.3785
25,snr_db,-10.229803342392596,0.37875
25,snr_db,-10.226665117949702,0.379
25,snr_db,-10.22555174289566,0.37925
25,snr_db,-10.225370729437952,0.3795
25,snr_db,-10.2211483407557,0.37975
25,snr_db,-10.21793852245679,0.38
25,snr_db,-10.217551296461513,0.38025
25,snr_db,-10.215006709399805,0.3805
25,snr_db,-10.214126623150726,0.38075
25,snr_db,-10.213472372197206,0.381
25,snr_db,-10.211853187529217,0.38125
25,snr_db,-10.210252045777235,0.3815
25,snr_db,-10.207492212251175,0.38175
25,snr_db,-10.203689036416632,0.382
25,snr_db,-10.197995299662079,0.38225
25,snr_db,-10.194403699453042,0.3825
25,snr_db,-10.192420504960243,0.38275
25,snr_db,-10.189950696373735,0.383
25,snr_db,-10.188827113726068,0.38325
25,snr_db,-10.188589534985425,0.3835
25,snr_db,-10.188259455416242,0.38375
25,snr_db,-10.184244484249916,0.384
25,snr_db,-10.181041248787615,0.38425
25,snr_db,-10.177499295030634,0.3845
25,snr_db,-10.177326249941217,0.38475
25,snr_db,-10.177093476591594,0.385
25,snr_db,-10.17644385262705,0.38525
25,snr_db,-10.175241893592384,0.3855
25,snr_db,-10.174698889362494,0.38575
25,snr_db,-10.174585274274701,0.386
25,snr_db,-10.172733572369388,0.38625
25,snr_db,-10.17269517319326,0.3865
25,snr_db,-10.171622134870276,0.38675
25,snr_db,-10.171570363481887,0.387
25,snr_db,-10.170579015232788,0.38725
25,snr_db,-10.165321757271444,0.3875
25,snr_db,-10.162253258646423,0.38775
25,snr_db,-10.162084149743404,0.388
25,snr_db,-10.16012994090751,0.38825
25,snr_db,-10.157568429080797,0.3885
25,snr_db,-10.155139178077109,0.38875
25,snr_db,-10.154679504986085,0.389
25,snr_db,-10.153863619120072,0.38925
25,snr_db,-10.153760731537972,0.3895
25,snr_db,-10.152023550300648,0.38975
25,snr_db,-10.149713379969485,0.39
25,snr_db,-10.149561106694913,0.39025
25,snr_db,-10.148903377965366,0.3905
25,snr_db,-10.146624365270341,0.39075
25,snr_db,-10.146190775858013,0.391
25,snr_db,-10.145780596121561,0.39125
25,snr_db,-10.144367016218315,0.3915
25,snr_db,-10.142501292177084,0.39175
25,snr_db,-10.141872620208165,0.392
25,snr_db,-10.141168445761577,0.39225
25,snr_db,-10.140811547834918,0.3925
25,snr_db,-10.140005010267547,0.39275
25,snr_db,-10.136425188600558,0.393
25,snr_db,-10.13586282022711,0.39325
25,snr_db,-10.134428250015059,0.3935
25,snr_db,-10.133473799812446,0.39375
25,snr_db,-10.130635830440301,0.394
25,snr_db,-10.12893581256369,0.39425
25,snr_db,-10.12810147309317,0.3945
25,snr_db,-10.12797545668582,0.39475
25,snr_db,-10.127708266441193,0.395
25,snr_db,-10.126781692121424,0.39525
25,snr_db,-10.126655476314735,0.3955
25,snr_db,-10.126261292072098,0.39575
25,snr_db,-10.125231347976646,0.396
25,snr_db,-10.12511055834035,0.39625
25,snr_db,-10.121501152028575,0.3965
25,snr_db,-10.115999931019719,0.39675
25,snr_db,-10.111976903690751,0.397
25,snr_db,-10.108695564281103,0.39725
25,snr_db,-10.103572002878181,0.3975
25,snr_db,-10.103236005414658,0.39775
25,snr_db,-10.102360956856682,0.398
25,snr_db,-10.101763797035089,0.39825
25,snr_db,-10.099396500564808,0.3985
25,snr_db,-10.097739696381176,0.39875
25,snr_db,-10.096607811834271,0.399
25,snr_db,-10.095231030754736,0.39925
25,snr_db,-10.092382269580707,0.3995
25,snr_db,-10.089355574688618,0.39975
25,snr_db,-10.089075977086004,0.4
25,snr_db,-10.086221476882614,0.40025
25,snr_db,-10.086124175691761,0.4005
25,snr_db,-10.08553244272418,0.40075
25,snr_db,-10.083904162458651,0.401
25,snr_db,-10.083734254489032,0.40125
25,snr_db,-10.083176485038905,0.4015
25,snr_db,-10.081869901016168,0.40175
25,snr_db,-10.079880996032518,0.402
25,snr_db,-10.079416120524298,0.40225
25,snr_db,-10.078932010397807,0.4025
25,snr_db,-10.078844970926642,0.40275
25,snr_db,-10.07714218969333,0.403
25,snr_db,-10.07636747392619,0.40325
25,snr_db,-10.075772971595516,0.4035
25,snr_db,-10.071558874002415,0.40375
25,snr_db,-10.069563338855012,0.404
25,snr_db,-10.068711998603955,0.40425
25,snr_db,-10.068155020499272,0.4045
25,snr_db,-10.06662453282962,0.40475
25,snr_db,-10.064036399713581,0.405
25,snr_db,-10.062665501179232,0.40525
25,snr_db,-10.062222043153088,0.4055
25,snr_db,-10.060759056890722,0.40575
25,snr_db,-10.060559424344076,0.406
25,snr_db,-10.060219382898577,0.40625
25,snr_db,-10.059039338732683,0.4065
25,snr_db,-10.054896231888693,0.40675
25,snr_db,-10.054641442785465,0.407
25,snr_db,-10.053759923544161,0.40725
25,snr_db,-10.052223717949197,0.4075
25,snr_db,-10.051324114613298,0.40775
25,snr_db,-10.05027135549874,0.408
25,snr_db,-10.050030779508115,0.40825
25,snr_db,-10.048181037227149,0.4085
25,snr_db,-10.045721304848001,0.40875
25,snr_db,-10.044708604960686,0.409
25,snr_db,-10.043440377605252,0.40925
25,snr_db,-10.043273928118879,0.4095
25,snr_db,-10.04246680245761,0.40975
25,snr_db,-10.042353475404093,0.41
25,snr_db,-10.041089969179612,0.41025
25,snr_db,-10.040779987714394,0.4105
25,snr_db,-10.038300807842536,0.41075
25,snr_db,-10.037053535245246,0.411
25,snr_db,-10.034941853132477,0.41125
25,snr_db,-10.033755162516776,0.4115
25,snr_db,-10.032836217656536,0.41175
25,snr_db,-10.032245287256945,0.412
25,snr_db,-10.031501356136005,0.41225
25,snr_db,-10.030473036955057,0.4125
25,snr_db,-10.026879317577377,0.41275
25,snr_db,-10.02548437532798,0.413
25,snr_db,-10.023591981822781,0.41325
25,snr_db,-10.023555069387239,0.4135
25,snr_db,-10.023290745720084,0.41375
25,snr_db,-10.021133991216269,0.414
25,snr_db,-10.017147197531504,0.41425
25,snr_db,-10.016948398285749,0.4145
25,snr_db,-10.016916248422103,0.41475
25,snr_db,-10.015684634578887,0.415
25,snr_db,-10.014375958388154,0.41525
25,snr_db,-10.013692111913873,0.4155
25,snr_db,-10.010171154192665,0.41575
25,snr_db,-10.008234695451552,0.416
25,snr_db,-10.003196840686295,0.41625
25,snr_db,-10.00120642942068,0.4165
25,snr_db,-10.000553538960569,0.41675
25,snr_db,-9.998271691362476,0.417
25,snr_db,-9.992606724188613,0.41725
25,snr_db,-9.990153052396655,0.4175
25,snr_db,-9.990137719528159,0.41775
25,snr_db,-9.989862182472603,0.418
25,snr_db,-9.989754388289274,0.41825
25,snr_db,-9.989507186814688,0.4185
25,snr_db,-9.989303924737584,0.41875
25,snr_db,-9.988637362811696,0.419
25,snr_db,-9.987438110517843,0.41925
25,snr_db,-9.986471730830477,0.4195
25,snr_db,-9.985397945128083,0.41975
25,snr_db,-9.98388627642752,0.42
25,snr_db,-9.981532799573738,0.42025
25,snr_db,-9.978259901198266,0.4205
25,snr_db,-9.977554425447503,0.42075
25,snr_db,-9.975925338542119,0.421
25,snr_db,-9.97314422705182,0.42125
25,snr_db,-9.968296585075192,0.4215
25,snr_db,-9.966998704964197,0.42175
25,snr_db,-9.966629891874998,0.422
25,snr_db,-9.962145635602509,0.42225
25,snr_db,-9.962080156869169,0.4225
25,snr_db,-9.960064015698698,0.42275
25,snr_db,-9.956454748063626,0.423
25,snr_db,-9.95475169893622,0.42325
25,snr_db,-9.954705199144765,0.4235
25,snr_db,-9.954477146969596,0.42375
25,snr_db,-9.951251784395398,0.424
25,snr_db,-9.946345878648298,0.42425
25,snr_db,-9.943797802250813,0.4245
25,snr_db,-9.9414547730632,0.42475
25,snr_db,-9.940828620110723,0.425
25,snr_db,-9.940818486686787,0.42525
25,snr_db,-9.939276036603516,0.4255
25,snr_db,-9.938747218304313,0.42575
25,snr_db,-9.93838862946114,0.426
25,snr_db,-9.938015084775415,0.42625
25,snr_db,-9.9361109487453,0.4265
25,snr_db,-9.936103169667152,0.42675
25,snr_db,-9.934654810651114,0.427
25,snr_db,-9.932854293924798,0.42725
25,snr_db,-9.932691917851427,0.4275
25,snr_db,-9.932549705164284,0.42775
25,snr_db,-9.932464490899445,0.428
25,snr_db,-9.931658322479041,0.42825
25,snr_db,-9.931552972574067,0.4285
25,snr_db,-9.930906456681827,0.42875
25,snr_db,-9.927832370051489,0.429
25,snr_db,-9.92486383637924,0.42925
25,snr_db,-9.924561059390038,0.4295
25,snr_db,-9.923152274752328,0.42975
25,snr_db,-9.922102638928932,0.43
25,snr_db,-9.921889596560455,0.43025
25,snr_db,-9.920940286555641,0.4305
25,snr_db,-9.920758398060771,0.43075
25,snr_db,-9.920308151742619,0.431
25,snr_db,-9.918740678600365,0.43125
25,snr_db,-9.914273285318128,0.4315
25,snr_db,-9.913757563232096,0.43175
25,snr_db,-9.913457687990388,0.432
25,snr_db,-9.911897166837951,0.43225
25,snr_db,-9.910537091631374,0.4325
25,snr_db,-9.910374715808413,0.43275
25,snr_db,-9.909711885026177,0.433
25,snr_db,-9.909372205409667,0.43325
25,snr_db,-9.908910851735271,0.4335
25,snr_db,-9.90887879124564,0.43375
25,snr_db,-9.906490546102981,0.434
25,snr_db,-9.903863750920852,0.43425
25,snr_db,-9.90358362051315,0.4345
25,snr_db,-9.902781460515747,0.43475
25,snr_db,-9.90167180088725,0.435
25,snr_db,-9.899715370714379,0.43525
25,snr_db,-9.899476669557504,0.4355
25,snr_db,-9.898934792611438,0.43575
25,snr_db,-9.897895331019305,0.436
25,snr_db,-9.895349316193252,0.43625
25,snr_db,-9.893161818546279,0.4365
25,snr_db,-9.892207686600994,0.43675
25,snr_db,-9.891087049582532,0.437
25,snr_db,-9.889881224107054,0.43725
25,snr_db,-9.889363001714202,0.4375
25,snr_db,-9.88709231261359,0.43775
25,snr_db,-9.88705779763142,0.438
25,snr_db,-9.885831963279848,0.43825
25,snr_db,-9.885806556116435,0.4385
25,snr_db,-9.883521626683228,0.43875
25,snr_db,-9.883513486088331,0.439
25,snr_db,-9.883466954266598,0.43925
25,snr_db,-9.883105187335346,0.4395
25,snr_db,-9.881299134678006,0.43975
25,snr_db,-9.879689939731072,0.44
25,snr_db,-9.878648829273756,0.44025
25,snr_db,-9.87746287888321,0.4405
25,snr_db,-9.876812225439053,0.44075
25,snr_db,-9.876559512063844,0.441
25,snr_db,-9.876248265784373,0.44125
25,snr_db,-9.874788844463396,0.4415
25,snr_db,-9.874752480134816,0.44175
25,snr_db,-9.874469343642033,0.442
25,snr_db,-9.86952938884081,0.44225
25,snr_db,-9.869482567066267,0.4425
