step,satellite_latitude,satellite_longitude,native_footprint_radius_m,footprint_radius_m,footprint_area_km2,country,iso3,overlap_fraction,effective_population,population_coverage_share,step_effective_population,step_devices_total,step_demodulators_total
1785,73.791308,-52.706245,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3242443906451088,11916.629844989038,1.0,11916.629844989038,12,1
1786,73.611926,-52.700152,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.32680472453399895,12010.72723607353,1.0,12010.72723607353,12,1
1787,73.432541,-52.694148,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3290190646028473,12092.108662283845,1.0,12092.108662283845,12,1
1788,73.253155,-52.688231,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.33088593354850643,12160.719829774709,1.0,12160.719829774709,12,1
1789,73.073766,-52.682401,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.332405087761019,12216.55178539297,1.0,12216.55178539297,12,1
1790,72.894376,-52.676657,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.33357714221788487,12259.627130791705,1.0,12259.627130791705,12,1
1791,72.714983,-52.670998,100000.0,500000.0,785398.1633974483,Canada,CAN,3.6675387137775414e-05,992.9338076532108,0.07475268449906391,13282.918390250516,13,1
1791,72.714983,-52.670998,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3344031503754164,12289.984582597304,0.9252473155009361,13282.918390250516,13,1
1792,72.535589,-52.665423,100000.0,500000.0,785398.1633974483,Canada,CAN,0.00011400120008876866,3086.4199266920846,0.2004939026398028,15394.08374047659,15,1
1792,72.535589,-52.665423,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.33488419171159406,12307.663813784506,0.7995060973601973,15394.08374047659,15,1
1793,72.356192,-52.659931,100000.0,500000.0,785398.1633974483,Canada,CAN,0.00021231996797102832,5748.2603645412655,0.31827004537621595,18060.953105864697,18,1
1793,72.356192,-52.659931,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.33502102583052434,12312.69274132343,0.6817299546237839,18060.953105864697,18,1
1794,72.176794,-52.654520,100000.0,500000.0,785398.1633974483,Canada,CAN,0.00032503891512021543,8799.965121386871,0.4169602759141156,21105.044364464746,21,1
1794,72.176794,-52.654520,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3348138670841824,12305.079243077873,0.5830397240858843,21105.044364464746,21,1
1795,71.997393,-52.649191,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0004481582800307321,12133.246358124748,0.4968965113882943,24418.0550276461,24,1
1795,71.997393,-52.649191,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3342623168676902,12284.80866952135,0.5031034886117056,24418.0550276461,24,1
1796,71.817991,-52.643942,100000.0,500000.0,785398.1633974483,Canada,CAN,0.000578830817406469,15671.018968534527,0.5612252934461264,27922.866541364878,28,1
1796,71.817991,-52.643942,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.33336546508571924,12251.847572830353,0.43877470655387374,27922.866541364878,28,1
1797,71.638587,-52.638772,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0007148576174059439,19353.75060430351,0.6132385836666056,31559.903632589117,32,1
1797,71.638587,-52.638772,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3321221437822597,12206.153028285607,0.38676141633339445,31559.903632589117,32,1
1798,71.459182,-52.633681,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0008544546550353573,23133.141332744217,0.6556859082548532,35280.82736186056,35,1
1798,71.459182,-52.633681,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3305312916063436,12147.68602911634,0.3443140917451467,35280.82736186056,35,1
1799,71.279774,-52.628667,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0009961265196597653,26968.70504337111,0.690705952351803,39045.13194297031,39,1
1799,71.279774,-52.628667,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3285923731932738,12076.426899599199,0.30929404764819707,39045.13194297031,39,1
1800,71.100365,-52.623730,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0011385908202826871,30825.72282864403,0.7199224902190757,42818.113404491116,43,1
1800,71.100365,-52.623730,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.326305794945774,11992.390575847086,0.2800775097809243,42818.113404491116,43,1
1801,70.920954,-52.618868,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0012807295443113815,34673.92609190047,0.7445619333504438,46569.565994156794,47,1
1801,70.920954,-52.618868,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.32367326682238595,11895.63990225633,0.2554380666495562,46569.565994156794,47,1
1802,70.741541,-52.614082,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0014215560213667719,38486.60213961888,0.7655536846789354,50272.897786077185,50,1
1802,70.741541,-52.614082,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.32069807483832996,11786.295646458302,0.2344463153210646,50272.897786077185,50,1
1803,70.562127,-52.609370,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0015601915229250785,42239.96065008481,0.783607270605952,53904.5032308356,54,1
1803,70.562127,-52.609370,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.31738524653762484,11664.542580750789,0.21639272939404788,53904.5032308356,54,1
1804,70.382711,-52.604732,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0016958481218787254,45912.66962044469,0.7992693432877384,57443.301192544364,57,1
1804,70.382711,-52.604732,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3137416078607877,11530.63157209967,0.2007306567122616,57443.301192544364,57,1
1805,70.203293,-52.600165,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0018278157898190307,49485.50604403397,0.8129652335537214,60870.38412173862,61,1
1805,70.203293,-52.600165,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.30977574221007415,11384.878077704645,0.18703476644627853,60870.38412173862,61,1
1806,70.023873,-52.595671,100000.0,500000.0,785398.1633974483,Canada,CAN,0.001955452462799189,52941.08695507609,0.8250291823191421,64168.74468156345,64,1
1806,70.023873,-52.595671,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3054978702244057,11227.65772648736,0.17497081768085793,64168.74468156345,64,1
1807,69.844453,-52.591248,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0020781762474427067,56263.65842018243,0.8357264199925907,67323.05820926571,67,1
1807,69.844453,-52.591248,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.30091967210174364,11059.399789083282,0.16427358000740924,67323.05820926571,67,1
1808,69.665030,-52.586895,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0021954592091077228,59438.92736175941,0.8452694018230887,70319.50669639846,70,1
1808,69.665030,-52.586895,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2960540741902223,10880.57933463905,0.15473059817691123,70319.50669639846,70,1
1809,69.485606,-52.582611,100000.0,500000.0,785398.1633974483,Canada,CAN,0.002306822355114977,62453.92573605961,0.8538298443292519,73145.63452056645,73,1
1809,69.485606,-52.582611,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2909150191692109,10691.70878450684,0.14617015567074804,73145.63452056645,73,1
1810,69.306180,-52.578396,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0024118315382562518,65296.89962651446,0.8615477275964446,75790.22906679874,76,1
1810,69.306180,-52.578396,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.28551723553233244,10493.329440284282,0.1384522724035554,75790.22906679874,76,1
1811,69.126753,-52.574250,100000.0,500000.0,785398.1633974483,Canada,CAN,0.002510094081394673,67957.2178596007,0.8685380886727787,78243.221277085,78,1
1811,69.126753,-52.574250,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2798760181074308,10286.003417484297,0.1314619113272212,78243.221277085,78,1
1812,68.947325,-52.570170,100000.0,500000.0,785398.1633974483,Canada,CAN,0.002601255976137584,70425.29616290312,0.8748961934315371,80495.6024401929,80,1
1812,68.947325,-52.570170,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.27400702757101075,10070.306277289787,0.12510380656846296,80495.6024401929,80,1
1813,68.767895,-52.566157,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0026849995453651107,72692.53388140869,0.8807015077892493,82539.35441064773,83,1
1813,68.767895,-52.566157,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2679261136601831,9846.820529239048,0.11929849221075067,82539.35441064773,83,1
1814,68.588463,-52.562209,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0027610414858864132,74751.26098521576,0.8860207722372525,84367.39106744033,84,1
1814,68.588463,-52.562209,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2616491641876515,9616.130082224568,0.11397922776274748,84367.39106744033,84,1
1815,68.409030,-52.558327,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0028291312269034595,76594.6936272816,0.8909104010178912,85973.5092774424,86,1
1815,68.409030,-52.558327,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2551919800326732,9378.815650160805,0.10908959898210883,85973.5092774424,86,1
1816,68.229596,-52.554509,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0028890495544231067,78216.89690134101,0.8954183684603011,87352.34797096839,87,1
1816,68.229596,-52.554509,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.24857017494632616,9135.45106962738,0.10458163153969888,87352.34797096839,87,1
1817,68.050160,-52.550754,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0029406074627313823,79612.75374721033,0.8995857027883546,88499.35420321015,88,1
1817,68.050160,-52.550754,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.24179909817152334,8886.600455999825,0.10041429721164542,88499.35420321015,88,1
1818,67.870723,-52.547063,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0029836452024942024,80777.93917947178,0.9034476771809284,89410.75528748616,89,1
1818,67.870723,-52.547063,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.23489377742746995,8632.816108014376,0.0965523228190716,89410.75528748616,89,1
1819,67.691284,-52.543433,100000.0,500000.0,785398.1633974483,Canada,CAN,0.003018031501655049,81708.8991943891,0.9070347655920363,90083.53625900588,90,1
1819,67.691284,-52.543433,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.22786887964238073,8374.637064616776,0.09296523440796367,90083.53625900588,90,1
1820,67.511845,-52.539866,100000.0,500000.0,785398.1633974483,Canada,CAN,0.003043662940611113,82402.83385369257,0.91037341445992,90515.42207279651,91,1
1820,67.511845,-52.539866,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.22073868684980236,8112.588219103936,0.08962658554007993,90515.42207279651,91,1
1821,67.332403,-52.536359,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0030604634674309835,82857.68415978932,0.9134866692911725,90704.86406121659,91,1
1821,67.332403,-52.536359,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.21351708482333664,7847.179901427268,0.08651333070882744,90704.86406121659,91,1
1822,67.152961,-52.532912,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0030683840424860194,83072.12243466439,0.9163946860341317,90651.03028278616,91,1
1822,67.152961,-52.532912,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.20621756225842877,7578.907848121774,0.08360531396586832,90651.03028278616,91,1
1823,66.973517,-52.529526,100000.0,500000.0,785398.1633974483,Canada,CAN,0.003067402404955277,83045.54599833467,0.9191151503233083,90353.79948760777,90,1
1823,66.973517,-52.529526,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.19885321858056984,7308.253489273103,0.08088484967669175,90353.79948760777,90,1
1824,66.794072,-52.526198,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0030575229563792506,82778.07401623241,0.9216636224884588,89813.75850848336,90,1
1824,66.794072,-52.526198,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.19143677873995846,7035.684492250954,0.07833637751154127,89813.75850848336,90,1
1825,66.614626,-52.522928,100000.0,500000.0,785398.1633974483,Canada,CAN,0.003038776758985807,82270.5474538824,0.9240538222487682,89032.20296591558,89,1
1825,66.614626,-52.522928,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.18398061362737217,6761.655512033182,0.07594617775123191,89032.20296591558,89,1
1826,66.435179,-52.519716,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0030112216489007527,81524.53214191654,0.9262978639368066,88011.14124935331,88,1
1826,66.435179,-52.519716,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.1764967650042657,6486.609107436773,0.07370213606319342,88011.14124935331,88,1
1827,66.255730,-52.516562,100000.0,500000.0,785398.1633974483,Canada,CAN,0.002974942466801264,80542.32502068656,0.9284064506873067,86753.30181200318,87,1
1827,66.255730,-52.516562,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.1689969740780532,6210.9767913166115,0.07159354931269327,86753.30181200318,87,1
1828,66.076280,-52.513464,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0029300514110929903,79326.9637020305,0.930389034104056,85262.14389276481,85,1
1828,66.076280,-52.513464,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.16149271306961038,5935.180190734321,0.069610965895944,85262.14389276481,85,1
1829,65.896829,-52.510421,100000.0,500000.0,785398.1633974483,Canada,CAN,0.002876688521481482,77882.2395612795,0.9322539443492245,83541.87186158434,84,1
1829,65.896829,-52.510421,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.15399521931608745,5659.632300304846,0.06774605565077546,83541.87186158434,84,1
1830,65.717377,-52.507434,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0028150223039332804,76212.71465718816,0.9340084942710551,81597.45347569692,82,1
1830,65.717377,-52.507434,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.14651553163117012,5384.738818508764,0.06599150572894484,81597.45347569692,82,1
1831,65.537923,-52.504502,100000.0,500000.0,785398.1633974483,Canada,CAN,0.002745250511707133,74323.74287724093,0.9356590600034993,79434.64244012447,79,1
1831,65.537923,-52.504502,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.13906452881158976,5110.899562883546,0.06434093999650083,79434.64244012447,79,1
1832,65.358469,-52.501623,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0026676011015541725,72221.4958254084,0.93721113934272,77060.00579128669,77,1
1832,65.358469,-52.501623,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.13165297033843845,4838.50996587829,0.06278886065728001,77060.00579128669,77,1
1833,65.179013,-52.498798,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0025823333896173866,69912.99411647714,0.9386693880317605,74480.95677549846,74,1
1833,65.179013,-52.498798,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.12429153948142466,4567.962659021319,0.06133061196823956,74480.95677549846,74,1
1834,64.999556,-52.496026,100000.0,500000.0,785398.1633974483,Canada,CAN,0.00248973943841163,67406.1449265557,0.9400376327461397,71705.79408575545,72,1
1834,64.999556,-52.496026,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.11699088918153414,4299.649159199743,0.05996236725386017,71705.79408575545,72,1
1835,64.820098,-52.493307,100000.0,500000.0,785398.1633974483,Canada,CAN,0.002390145714985057,64709.78688543085,0.9413188579038181,68743.74856308546,69,1
1835,64.820098,-52.493307,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.10976169127270945,4033.9616776546177,0.05868114209618189,68743.74856308546,69,1
1836,64.640639,-52.490639,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0022839150717662354,61833.74370517849,0.9425151611821491,65605.03878539582,66,1
1836,64.640639,-52.490639,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.10261468981871304,3771.2950802173414,0.057484838817850985,65605.03878539582,66,1
1837,64.461179,-52.488022,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0021714491166310796,58788.88834634616,0.943627669430338,62300.93738331839,62,1
1837,64.461179,-52.488022,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.09556075960416398,3512.0490369722347,0.056372330569661955,62300.93738331839,62,1
1838,64.281718,-52.485456,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0020531910589832525,55587.22007152145,0.9446564019001166,58843.85048331994,59,1
1838,64.281718,-52.485456,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.08861097115254925,3256.63041179849,0.05534359809988343,58843.85048331994,59,1
1839,64.102256,-52.482940,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0019296291463445844,52241.95748611694,0.9456000603296213,55247.413444438884,55,1
1839,64.102256,-52.482940,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.08177666408146352,3005.455958321947,0.05439993967037875,55247.413444438884,55,1
1840,63.922793,-52.480474,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0018013008445809788,48767.651712025625,0.9464557135703666,51526.60712254221,52,1
1840,63.922793,-52.480474,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.07506953119603255,2758.955410516588,0.05354428642963339,51526.60712254221,52,1
1841,63.743329,-52.478057,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0016687979698323694,45180.32532730642,0.9472183248237149,47697.90041352383,48,1
1841,63.743329,-52.478057,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.06850171653834919,2517.5750862174095,0.052781675176285105,47697.90041352383,48,1
1842,63.563864,-52.475688,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0015327730601434786,41497.64486900092,0.9478800359213962,43779.42703336158,44,1
1842,63.563864,-52.475688,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.06208593176862907,2281.7821643606553,0.052119964078603656,43779.42703336158,44,1
1843,63.384398,-52.473367,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0013939473939307623,37739.13792169165,0.9484290632779054,39791.20778022115,40,1
1843,63.384398,-52.473367,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.05583559693430293,2052.0698585295013,0.05157093672209455,39791.20778022115,40,1
1844,63.204931,-52.471094,100000.0,500000.0,785398.1633974483,Canada,CAN,0.001253121245226317,33926.47076360684,0.9488479493090312,35755.434564950825,36,1
1844,63.204931,-52.471094,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.0497650141854588,1828.9638013439817,0.05115205069096877,35755.434564950825,36,1
1845,63.025463,-52.468868,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0011111872552481655,30083.810382818097,0.9491106977632702,31696.84047784454,32,1
1845,63.025463,-52.468868,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.04388958682592633,1613.0300950264445,0.05088930223672988,31696.84047784454,32,1
1846,62.845994,-52.466688,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0009691482763893392,26238.307577799227,0.9491778792878736,27643.193283733788,28,1
1846,62.845994,-52.466688,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.0382261021423204,1404.8857059345594,0.05082212071212636,27643.193283733788,28,1
1847,62.666524,-52.464554,100000.0,500000.0,785398.1633974483,Canada,CAN,0.000828141864654345,22420.760055217394,0.9489878245026622,23625.97230050605,24,1
1847,62.666524,-52.464554,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.0327931063694128,1205.2122452886592,0.05101217549733792,23625.97230050605,24,1
1848,62.487053,-52.462465,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0006894750847879388,18666.554729162533,0.9484397230551076,19681.3295303933,20,1
1848,62.487053,-52.462465,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.027611417099226345,1014.7748012307667,0.05156027694489235,19681.3295303933,20,1
1849,62.307581,-52.460422,100000.0,500000.0,785398.1633974483,Canada,CAN,0.00055467617703762,15017.066525065105,0.9473584322813062,15851.51513234853,16,1
1849,62.307581,-52.460422,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.022704848913893794,834.4486072834247,0.052641567718693806,15851.51513234853,16,1
1850,62.128109,-52.458422,100000.0,500000.0,785398.1633974483,Canada,CAN,0.00042557570879312275,11521.85544461306,0.9454129600973488,12187.113918373469,12,1
1850,62.128109,-52.458422,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.01810128629082523,665.2584737604088,0.05458703990265124,12187.113918373469,12,1
1851,61.948635,-52.456467,100000.0,500000.0,785398.1633974483,Canada,CAN,0.0003044440887782123,8242.389566399499,0.9418980442953825,8750.829897481619,9,1
1851,61.948635,-52.456467,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.013834358159613626,508.44033108212,0.058101955704617556,8750.829897481619,9,1
1852,61.769161,-52.454556,100000.0,500000.0,785398.1633974483,Canada,CAN,0.00019425116912175885,5259.073401804453,0.9350099261397631,5624.61772306184,6,1
1852,61.769161,-52.454556,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.00994624295976781,365.5443212573865,0.0649900738602369,5624.61772306184,6,1
1853,61.589686,-52.452687,100000.0,500000.0,785398.1633974483,Canada,CAN,9.924629821644387e-05,2686.951998988961,0.9184348308285086,2925.5771980741356,3,1
1853,61.589686,-52.452687,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.006492849343849982,238.62519908517453,0.08156516917149136,2925.5771980741356,3,1
1854,61.410210,-52.450861,100000.0,500000.0,785398.1633974483,Canada,CAN,2.6737822305717278e-05,723.8884107926873,0.8471110179677916,854.5378296805609,1,1
1854,61.410210,-52.450861,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.0035548927646896385,130.6494188878736,0.15288898203220835,854.5378296805609,1,1
1855,61.230733,-52.449077,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.0012684337226384521,46.617476174408395,1.0,46.617476174408395,0,0
1856,61.051255,-52.447334,100000.0,500000.0,785398.1633974483,Greenland,GRL,7.202344192647222e-07,0.02647005537681707,1.0,0.02647005537681707,0,0
1915,50.460958,-52.403646,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.7858224972260768,2971.9806845090225,1.0,2971.9806845090225,3,1
1916,50.281447,-52.403690,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1917,50.101936,-52.403754,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1918,49.922425,-52.403837,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1919,49.742914,-52.403939,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1920,49.563402,-52.404061,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1921,49.383889,-52.404201,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1922,49.204377,-52.404359,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1923,49.024864,-52.404535,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1924,48.845351,-52.404729,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1925,48.665837,-52.404941,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1926,48.486324,-52.405169,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1927,48.306810,-52.405415,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1928,48.127295,-52.405677,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1929,47.947781,-52.405956,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1930,47.768266,-52.406251,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1931,47.588751,-52.406562,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1932,47.409236,-52.406888,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1933,47.229720,-52.407230,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1934,47.050204,-52.407587,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1935,46.870688,-52.407958,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1936,46.691172,-52.408344,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1937,46.511655,-52.408745,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1938,46.332139,-52.409159,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1939,46.152622,-52.409588,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1940,45.973104,-52.410030,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1941,45.793587,-52.410485,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1942,45.614069,-52.410953,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1943,45.434551,-52.411434,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1944,45.255033,-52.411928,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1945,45.075515,-52.412434,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1946,44.895997,-52.412952,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1947,44.716478,-52.413481,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1948,44.536959,-52.414023,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1949,44.357440,-52.414575,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1950,44.177921,-52.415139,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
1951,43.998402,-52.415713,100000.0,500000.0,785398.1633974483,Saint Pierre and Miquelon,SPM,0.9999999999999999,3781.9999999999995,1.0,3781.9999999999995,4,1
