step,satellite_latitude,satellite_longitude,coverage_center_latitude,coverage_center_longitude,native_footprint_radius_m,footprint_radius_m,footprint_area_km2,covered_countries,covered_adult_population,estimated_devices_total,estimated_demodulators_total
1014,38.437629,139.638549,38.437629,139.638549,100000.0,500000.0,785398.1633974483,1,80086500,61900,248
1015,38.617871,139.637800,38.617871,139.637800,100000.0,500000.0,785398.1633974483,1,80086500,59323,238
1016,38.798112,139.637055,38.798112,139.637055,100000.0,500000.0,785398.1633974483,1,80086500,56691,227
1017,38.978353,139.636315,38.978353,139.636315,100000.0,500000.0,785398.1633974483,1,80086500,54021,217
1018,39.158594,139.635578,39.158594,139.635578,100000.0,500000.0,785398.1633974483,1,80086500,51323,206
1019,39.338835,139.634846,39.338835,139.634846,100000.0,500000.0,785398.1633974483,1,80086500,48608,195
1020,39.519075,139.634118,39.519075,139.634118,100000.0,500000.0,785398.1633974483,1,80086500,45887,184
1021,39.699315,139.633395,39.699315,139.633395,100000.0,500000.0,785398.1633974483,1,80086500,43169,173
1022,39.879555,139.632677,39.879555,139.632677,100000.0,500000.0,785398.1633974483,1,80086500,40460,162
1023,40.059795,139.631964,40.059795,139.631964,100000.0,500000.0,785398.1633974483,1,80086500,37769,152
1024,40.240035,139.631257,40.240035,139.631257,100000.0,500000.0,785398.1633974483,1,80086500,35103,141
1025,40.420274,139.630556,40.420274,139.630556,100000.0,500000.0,785398.1633974483,1,80086500,32468,130
1026,40.600513,139.629860,40.600513,139.629860,100000.0,500000.0,785398.1633974483,1,80086500,29871,120
1027,40.780751,139.629171,40.780751,139.629171,100000.0,500000.0,785398.1633974483,1,80086500,27318,110
1028,40.960990,139.628488,40.960990,139.628488,100000.0,500000.0,785398.1633974483,1,80086500,24816,100
1029,41.141228,139.627812,41.141228,139.627812,100000.0,500000.0,785398.1633974483,1,80086500,22370,90
1030,41.321465,139.627143,41.321465,139.627143,100000.0,500000.0,785398.1633974483,1,80086500,19987,80
1031,41.501703,139.626480,41.501703,139.626480,100000.0,500000.0,785398.1633974483,1,80086500,17675,71
1032,41.681940,139.625826,41.681940,139.625826,100000.0,500000.0,785398.1633974483,1,80086500,15440,62
1033,41.862176,139.625178,41.862176,139.625178,100000.0,500000.0,785398.1633974483,1,80086500,13291,54
1034,42.042413,139.624539,42.042413,139.624539,100000.0,500000.0,785398.1633974483,1,80086500,11236,45
1035,42.222649,139.623907,42.222649,139.623907,100000.0,500000.0,785398.1633974483,1,80086500,9284,38
1036,42.402884,139.623284,42.402884,139.623284,100000.0,500000.0,785398.1633974483,1,80086500,7448,30
1037,42.583119,139.622670,42.583119,139.622670,100000.0,500000.0,785398.1633974483,1,80086500,5740,23
1038,42.763354,139.622064,42.763354,139.622064,100000.0,500000.0,785398.1633974483,1,80086500,4176,17
1039,42.943588,139.621467,42.943588,139.621467,100000.0,500000.0,785398.1633974483,1,80086500,2779,12
1040,43.123822,139.620879,43.123822,139.620879,100000.0,500000.0,785398.1633974483,1,80086500,1580,7
1041,43.304056,139.620301,43.304056,139.620301,100000.0,500000.0,785398.1633974483,1,80086500,626,3
1042,43.484289,139.619733,43.484289,139.619733,100000.0,500000.0,785398.1633974483,1,80086500,33,1
1043,43.664521,139.619174,43.664521,139.619174,100000.0,500000.0,785398.1633974483,0,0,0,0
1044,43.844753,139.618626,43.844753,139.618626,100000.0,500000.0,785398.1633974483,0,0,0,0
1045,44.024985,139.618088,44.024985,139.618088,100000.0,500000.0,785398.1633974483,0,0,0,0
1046,44.205216,139.617561,44.205216,139.617561,100000.0,500000.0,785398.1633974483,0,0,0,0
1047,44.385446,139.617045,44.385446,139.617045,100000.0,500000.0,785398.1633974483,0,0,0,0
1048,44.565676,139.616540,44.565676,139.616540,100000.0,500000.0,785398.1633974483,0,0,0,0
1049,44.745905,139.616046,44.745905,139.616046,100000.0,500000.0,785398.1633974483,0,0,0,0
1050,44.926134,139.615564,44.926134,139.615564,100000.0,500000.0,785398.1633974483,0,0,0,0
1051,45.106363,139.615094,45.106363,139.615094,100000.0,500000.0,785398.1633974483,0,0,0,0
1052,45.286590,139.614636,45.286590,139.614636,100000.0,500000.0,785398.1633974483,0,0,0,0
1053,45.466818,139.614191,45.466818,139.614191,100000.0,500000.0,785398.1633974483,0,0,0,0
1054,45.647044,139.613758,45.647044,139.613758,100000.0,500000.0,785398.1633974483,0,0,0,0
1055,45.827270,139.613338,45.827270,139.613338,100000.0,500000.0,785398.1633974483,0,0,0,0
1056,46.007496,139.612932,46.007496,139.612932,100000.0,500000.0,785398.1633974483,0,0,0,0
1057,46.187720,139.612538,46.187720,139.612538,100000.0,500000.0,785398.1633974483,0,0,0,0
1058,46.367944,139.612159,46.367944,139.612159,100000.0,500000.0,785398.1633974483,0,0,0,0
1059,46.548168,139.611793,46.548168,139.611793,100000.0,500000.0,785398.1633974483,0,0,0,0
1060,46.728391,139.611441,46.728391,139.611441,100000.0,500000.0,785398.1633974483,0,0,0,0
1061,46.908613,139.611104,46.908613,139.611104,100000.0,500000.0,785398.1633974483,0,0,0,0
1062,47.088834,139.610782,47.088834,139.610782,100000.0,500000.0,785398.1633974483,0,0,0,0
1063,47.269055,139.610475,47.269055,139.610475,100000.0,500000.0,785398.1633974483,0,0,0,0
1064,47.449275,139.610183,47.449275,139.610183,100000.0,500000.0,785398.1633974483,0,0,0,0
1065,47.629494,139.609906,47.629494,139.609906,100000.0,500000.0,785398.1633974483,0,0,0,0
1066,47.809713,139.609645,47.809713,139.609645,100000.0,500000.0,785398.1633974483,0,0,0,0
1067,47.989931,139.609400,47.989931,139.609400,100000.0,500000.0,785398.1633974483,0,0,0,0
1068,48.170148,139.609172,48.170148,139.609172,100000.0,500000.0,785398.1633974483,0,0,0,0
1069,48.350364,139.608960,48.350364,139.608960,100000.0,500000.0,785398.1633974483,1,94918411,3,1
1070,48.530580,139.608765,48.530580,139.608765,100000.0,500000.0,785398.1633974483,1,94918411,17,1
1071,48.710794,139.608587,48.710794,139.608587,100000.0,500000.0,785398.1633974483,1,94918411,38,1
1072,48.891008,139.608426,48.891008,139.608426,100000.0,500000.0,785398.1633974483,1,94918411,64,1
1073,49.071222,139.608283,49.071222,139.608283,100000.0,500000.0,785398.1633974483,1,94918411,94,1
1074,49.251434,139.608158,49.251434,139.608158,100000.0,500000.0,785398.1633974483,1,94918411,126,1
1075,49.431645,139.608051,49.431645,139.608051,100000.0,500000.0,785398.1633974483,1,94918411,162,1
1076,49.611856,139.607963,49.611856,139.607963,100000.0,500000.0,785398.1633974483,1,94918411,200,1
1077,49.792066,139.607893,49.792066,139.607893,100000.0,500000.0,785398.1633974483,1,94918411,240,1
1078,49.972274,139.607843,49.972274,139.607843,100000.0,500000.0,785398.1633974483,1,94918411,282,2
1079,50.152482,139.607812,50.152482,139.607812,100000.0,500000.0,785398.1633974483,1,94918411,326,2
1080,50.332690,139.607800,50.332690,139.607800,100000.0,500000.0,785398.1633974483,1,94918411,372,2
1081,50.512896,139.607809,50.512896,139.607809,100000.0,500000.0,785398.1633974483,1,94918411,418,2
1082,50.693101,139.607837,50.693101,139.607837,100000.0,500000.0,785398.1633974483,1,94918411,466,2
1083,50.873305,139.607886,50.873305,139.607886,100000.0,500000.0,785398.1633974483,1,94918411,515,3
1084,51.053509,139.607956,51.053509,139.607956,100000.0,500000.0,785398.1633974483,1,94918411,566,3
1085,51.233711,139.608047,51.233711,139.608047,100000.0,500000.0,785398.1633974483,1,94918411,617,3
1086,51.413912,139.608159,51.413912,139.608159,100000.0,500000.0,785398.1633974483,1,94918411,668,3
1087,51.594113,139.608293,51.594113,139.608293,100000.0,500000.0,785398.1633974483,1,94918411,721,3
1088,51.774312,139.608449,51.774312,139.608449,100000.0,500000.0,785398.1633974483,1,94918411,774,4
1089,51.954510,139.608627,51.954510,139.608627,100000.0,500000.0,785398.1633974483,1,94918411,828,4
1090,52.134708,139.608828,52.134708,139.608828,100000.0,500000.0,785398.1633974483,1,94918411,882,4
1091,52.314904,139.609052,52.314904,139.609052,100000.0,500000.0,785398.1633974483,1,94918411,937,4
1092,52.495099,139.609299,52.495099,139.609299,100000.0,500000.0,785398.1633974483,1,94918411,992,4
1093,52.675294,139.609569,52.675294,139.609569,100000.0,500000.0,785398.1633974483,1,94918411,1047,5
1094,52.855487,139.609863,52.855487,139.609863,100000.0,500000.0,785398.1633974483,1,94918411,1102,5
1095,53.035679,139.610182,53.035679,139.610182,100000.0,500000.0,785398.1633974483,1,94918411,1158,5
1096,53.215870,139.610524,53.215870,139.610524,100000.0,500000.0,785398.1633974483,1,94918411,1213,5
1097,53.396059,139.610892,53.396059,139.610892,100000.0,500000.0,785398.1633974483,1,94918411,1269,6
1098,53.576248,139.611285,53.576248,139.611285,100000.0,500000.0,785398.1633974483,1,94918411,1324,6
1099,53.756435,139.611703,53.756435,139.611703,100000.0,500000.0,785398.1633974483,1,94918411,1380,6
1100,53.936622,139.612147,53.936622,139.612147,100000.0,500000.0,785398.1633974483,1,94918411,1435,6
1101,54.116807,139.612616,54.116807,139.612616,100000.0,500000.0,785398.1633974483,1,94918411,1490,6
1102,54.296991,139.613113,54.296991,139.613113,100000.0,500000.0,785398.1633974483,1,94918411,1545,7
1103,54.477174,139.613636,54.477174,139.613636,100000.0,500000.0,785398.1633974483,1,94918411,1600,7
1104,54.657355,139.614186,54.657355,139.614186,100000.0,500000.0,785398.1633974483,1,94918411,1654,7
1105,54.837535,139.614763,54.837535,139.614763,100000.0,500000.0,785398.1633974483,1,94918411,1708,7
1106,55.017714,139.615369,55.017714,139.615369,100000.0,500000.0,785398.1633974483,1,94918411,1762,8
1107,55.197892,139.616002,55.197892,139.616002,100000.0,500000.0,785398.1633974483,1,94918411,1815,8
1108,55.378069,139.616664,55.378069,139.616664,100000.0,500000.0,785398.1633974483,1,94918411,1868,8
1109,55.558244,139.617354,55.558244,139.617354,100000.0,500000.0,785398.1633974483,1,94918411,1920,8
1110,55.738418,139.618074,55.738418,139.618074,100000.0,500000.0,785398.1633974483,1,94918411,1971,8
1111,55.918590,139.618823,55.918590,139.618823,100000.0,500000.0,785398.1633974483,1,94918411,2022,9
1112,56.098762,139.619602,56.098762,139.619602,100000.0,500000.0,785398.1633974483,1,94918411,2073,9
1113,56.278932,139.620411,56.278932,139.620411,100000.0,500000.0,785398.1633974483,1,94918411,2123,9
1114,56.459100,139.621251,56.459100,139.621251,100000.0,500000.0,785398.1633974483,1,94918411,2172,9
1115,56.639267,139.622122,56.639267,139.622122,100000.0,500000.0,785398.1633974483,1,94918411,2220,9
1116,56.819433,139.623024,56.819433,139.623024,100000.0,500000.0,785398.1633974483,1,94918411,2268,10
1117,56.999598,139.623957,56.999598,139.623957,100000.0,500000.0,785398.1633974483,1,94918411,2315,10
1118,57.179760,139.624923,57.179760,139.624923,100000.0,500000.0,785398.1633974483,1,94918411,2362,10
1119,57.359922,139.625921,57.359922,139.625921,100000.0,500000.0,785398.1633974483,1,94918411,2407,10
1120,57.540082,139.626952,57.540082,139.626952,100000.0,500000.0,785398.1633974483,1,94918411,2452,10
1121,57.720241,139.628016,57.720241,139.628016,100000.0,500000.0,785398.1633974483,1,94918411,2496,10
1122,57.900398,139.629114,57.900398,139.629114,100000.0,500000.0,785398.1633974483,1,94918411,2539,11
1123,58.080553,139.630246,58.080553,139.630246,100000.0,500000.0,785398.1633974483,1,94918411,2581,11
1124,58.260707,139.631412,58.260707,139.631412,100000.0,500000.0,785398.1633974483,1,94918411,2623,11
1125,58.440860,139.632613,58.440860,139.632613,100000.0,500000.0,785398.1633974483,1,94918411,2663,11
1126,58.621011,139.633848,58.621011,139.633848,100000.0,500000.0,785398.1633974483,1,94918411,2703,11
1127,58.801161,139.635120,58.801161,139.635120,100000.0,500000.0,785398.1633974483,1,94918411,2741,11
1128,58.981308,139.636427,58.981308,139.636427,100000.0,500000.0,785398.1633974483,1,94918411,2779,12
1129,59.161455,139.637771,59.161455,139.637771,100000.0,500000.0,785398.1633974483,1,94918411,2816,12
1130,59.341599,139.639152,59.341599,139.639152,100000.0,500000.0,785398.1633974483,1,94918411,2852,12
1131,59.521742,139.640570,59.521742,139.640570,100000.0,500000.0,785398.1633974483,1,94918411,2887,12
1132,59.701884,139.642025,59.701884,139.642025,100000.0,500000.0,785398.1633974483,1,94918411,2921,12
1133,59.882023,139.643519,59.882023,139.643519,100000.0,500000.0,785398.1633974483,1,94918411,2954,12
1134,60.062162,139.645051,60.062162,139.645051,100000.0,500000.0,785398.1633974483,1,94918411,2986,12
1135,60.242298,139.646622,60.242298,139.646622,100000.0,500000.0,785398.1633974483,1,94918411,3017,13
1136,60.422433,139.648232,60.422433,139.648232,100000.0,500000.0,785398.1633974483,1,94918411,3047,13
1137,60.602565,139.649882,60.602565,139.649882,100000.0,500000.0,785398.1633974483,1,94918411,3076,13
1138,60.782697,139.651573,60.782697,139.651573,100000.0,500000.0,785398.1633974483,1,94918411,3104,13
1139,60.962826,139.653304,60.962826,139.653304,100000.0,500000.0,785398.1633974483,1,94918411,3131,13
1140,61.142954,139.655076,61.142954,139.655076,100000.0,500000.0,785398.1633974483,1,94918411,3157,13
1141,61.323079,139.656890,61.323079,139.656890,100000.0,500000.0,785398.1633974483,1,94918411,3182,13
1142,61.503203,139.658746,61.503203,139.658746,100000.0,500000.0,785398.1633974483,1,94918411,3206,13
1143,61.683326,139.660644,61.683326,139.660644,100000.0,500000.0,785398.1633974483,1,94918411,3229,13
1144,61.863446,139.662586,61.863446,139.662586,100000.0,500000.0,785398.1633974483,1,94918411,3252,14
1145,62.043564,139.664571,62.043564,139.664571,100000.0,500000.0,785398.1633974483,1,94918411,3273,14
1146,62.223681,139.666600,62.223681,139.666600,100000.0,500000.0,785398.1633974483,1,94918411,3293,14
1147,62.403796,139.668673,62.403796,139.668673,100000.0,500000.0,785398.1633974483,1,94918411,3312,14
1148,62.583908,139.670792,62.583908,139.670792,100000.0,500000.0,785398.1633974483,1,94918411,3330,14
1149,62.764019,139.672956,62.764019,139.672956,100000.0,500000.0,785398.1633974483,1,94918411,3347,14
1150,62.944128,139.675166,62.944128,139.675166,100000.0,500000.0,785398.1633974483,1,94918411,3364,14
1151,63.124235,139.677422,63.124235,139.677422,100000.0,500000.0,785398.1633974483,1,94918411,3379,14
1152,63.304340,139.679725,63.304340,139.679725,100000.0,500000.0,785398.1633974483,1,94918411,3393,14
1153,63.484442,139.682076,63.484442,139.682076,100000.0,500000.0,785398.1633974483,1,94918411,3406,14
1154,63.664543,139.684474,63.664543,139.684474,100000.0,500000.0,785398.1633974483,1,94918411,3419,14
1155,63.844642,139.686922,63.844642,139.686922,100000.0,500000.0,785398.1633974483,1,94918411,3430,14
1156,64.024738,139.689418,64.024738,139.689418,100000.0,500000.0,785398.1633974483,1,94918411,3441,14
1157,64.204833,139.691964,64.204833,139.691964,100000.0,500000.0,785398.1633974483,1,94918411,3450,14
1158,64.384925,139.694560,64.384925,139.694560,100000.0,500000.0,785398.1633974483,1,94918411,3458,14
1159,64.565016,139.697207,64.565016,139.697207,100000.0,500000.0,785398.1633974483,1,94918411,3466,14
1160,64.745104,139.699905,64.745104,139.699905,100000.0,500000.0,785398.1633974483,1,94918411,3473,14
1161,64.925190,139.702655,64.925190,139.702655,100000.0,500000.0,785398.1633974483,1,94918411,3478,14
1162,65.105273,139.705457,65.105273,139.705457,100000.0,500000.0,785398.1633974483,1,94918411,3483,14
1163,65.285355,139.708312,65.285355,139.708312,100000.0,500000.0,785398.1633974483,1,94918411,3487,14
1164,65.465434,139.711221,65.465434,139.711221,100000.0,500000.0,785398.1633974483,1,94918411,3490,14
1165,65.645511,139.714184,65.645511,139.714184,100000.0,500000.0,785398.1633974483,1,94918411,3491,14
1166,65.825585,139.717201,65.825585,139.717201,100000.0,500000.0,785398.1633974483,1,94918411,3492,14
1167,66.005658,139.720274,66.005658,139.720274,100000.0,500000.0,785398.1633974483,1,94918411,3492,14
1168,66.185728,139.723403,66.185728,139.723403,100000.0,500000.0,785398.1633974483,1,94918411,3492,14
1169,66.365795,139.726588,66.365795,139.726588,100000.0,500000.0,785398.1633974483,1,94918411,3490,14
1170,66.545861,139.729830,66.545861,139.729830,100000.0,500000.0,785398.1633974483,1,94918411,3487,14
1171,66.725924,139.733131,66.725924,139.733131,100000.0,500000.0,785398.1633974483,1,94918411,3483,14
1172,66.905984,139.736489,66.905984,139.736489,100000.0,500000.0,785398.1633974483,1,94918411,3479,14
1173,67.086042,139.739907,67.086042,139.739907,100000.0,500000.0,785398.1633974483,1,94918411,3473,14
1174,67.266098,139.743384,67.266098,139.743384,100000.0,500000.0,785398.1633974483,1,94918411,3466,14
1175,67.446151,139.746922,67.446151,139.746922,100000.0,500000.0,785398.1633974483,1,94918411,3459,14
1176,67.626201,139.750520,67.626201,139.750520,100000.0,500000.0,785398.1633974483,1,94918411,3450,14
1177,67.806249,139.754181,67.806249,139.754181,100000.0,500000.0,785398.1633974483,1,94918411,3441,14
1178,67.986294,139.757903,67.986294,139.757903,100000.0,500000.0,785398.1633974483,1,94918411,3431,14
1179,68.166337,139.761689,68.166337,139.761689,100000.0,500000.0,785398.1633974483,1,94918411,3419,14
1180,68.346377,139.765538,68.346377,139.765538,100000.0,500000.0,785398.1633974483,1,94918411,3407,14
1181,68.526415,139.769452,68.526415,139.769452,100000.0,500000.0,785398.1633974483,1,94918411,3394,14
1182,68.706450,139.773431,68.706450,139.773431,100000.0,500000.0,785398.1633974483,1,94918411,3380,14
1183,68.886482,139.777476,68.886482,139.777476,100000.0,500000.0,785398.1633974483,1,94918411,3365,14
1184,69.066511,139.781587,69.066511,139.781587,100000.0,500000.0,785398.1633974483,1,94918411,3348,14
1185,69.246538,139.785766,69.246538,139.785766,100000.0,500000.0,785398.1633974483,1,94918411,3331,14
1186,69.426562,139.790012,69.426562,139.790012,100000.0,500000.0,785398.1633974483,1,94918411,3313,14
1187,69.606583,139.794328,69.606583,139.794328,100000.0,500000.0,785398.1633974483,1,94918411,3294,14
1188,69.786602,139.798713,69.786602,139.798713,100000.0,500000.0,785398.1633974483,1,94918411,3274,14
1189,69.966617,139.803168,69.966617,139.803168,100000.0,500000.0,785398.1633974483,1,94918411,3253,14
1190,70.146630,139.807695,70.146630,139.807695,100000.0,500000.0,785398.1633974483,1,94918411,3231,13
1191,70.326639,139.812293,70.326639,139.812293,100000.0,500000.0,785398.1633974483,1,94918411,3208,13
1192,70.506646,139.816964,70.506646,139.816964,100000.0,500000.0,785398.1633974483,1,94918411,3184,13
1193,70.686650,139.821708,70.686650,139.821708,100000.0,500000.0,785398.1633974483,1,94918411,3159,13
1194,70.866651,139.826527,70.866651,139.826527,100000.0,500000.0,785398.1633974483,1,94918411,3134,13
1195,71.046648,139.831421,71.046648,139.831421,100000.0,500000.0,785398.1633974483,1,94918411,3107,13
1196,71.226643,139.836391,71.226643,139.836391,100000.0,500000.0,785398.1633974483,1,94918411,3079,13
1197,71.406635,139.841438,71.406635,139.841438,100000.0,500000.0,785398.1633974483,1,94918411,3050,13
1198,71.586623,139.846562,71.586623,139.846562,100000.0,500000.0,785398.1633974483,1,94918411,3020,13
1199,71.766608,139.851765,71.766608,139.851765,100000.0,500000.0,785398.1633974483,1,94918411,2989,12
1200,71.946591,139.857048,71.946591,139.857048,100000.0,500000.0,785398.1633974483,1,94918411,2957,12
1201,72.126570,139.862411,72.126570,139.862411,100000.0,500000.0,785398.1633974483,1,94918411,2925,12
1202,72.306545,139.867855,72.306545,139.867855,100000.0,500000.0,785398.1633974483,1,94918411,2891,12
1203,72.486518,139.873381,72.486518,139.873381,100000.0,500000.0,785398.1633974483,1,94918411,2856,12
1204,72.666487,139.878990,72.666487,139.878990,100000.0,500000.0,785398.1633974483,1,94918411,2821,12
1205,72.846453,139.884683,72.846453,139.884683,100000.0,500000.0,785398.1633974483,1,94918411,2784,12
1206,73.026415,139.890462,73.026415,139.890462,100000.0,500000.0,785398.1633974483,1,94918411,2747,11
1207,73.206375,139.896326,73.206375,139.896326,100000.0,500000.0,785398.1633974483,1,94918411,2709,11
1208,73.386330,139.902277,73.386330,139.902277,100000.0,500000.0,785398.1633974483,1,94918411,2669,11
1209,73.566282,139.908316,73.566282,139.908316,100000.0,500000.0,785398.1633974483,1,94918411,2629,11
1210,73.746231,139.914443,73.746231,139.914443,100000.0,500000.0,785398.1633974483,1,94918411,2588,11
1211,73.926176,139.920661,73.926176,139.920661,100000.0,500000.0,785398.1633974483,1,94918411,2546,11
1212,74.106118,139.926970,74.106118,139.926970,100000.0,500000.0,785398.1633974483,1,94918411,2504,11
1213,74.286056,139.933371,74.286056,139.933371,100000.0,500000.0,785398.1633974483,1,94918411,2460,10
1214,74.465990,139.939864,74.465990,139.939864,100000.0,500000.0,785398.1633974483,1,94918411,2416,10
1215,74.645921,139.946452,74.645921,139.946452,100000.0,500000.0,785398.1633974483,1,94918411,2371,10
1216,74.825848,139.953135,74.825848,139.953135,100000.0,500000.0,785398.1633974483,1,94918411,2325,10
1217,75.005771,139.959914,75.005771,139.959914,100000.0,500000.0,785398.1633974483,1,94918411,2278,10
1218,75.185690,139.966791,75.185690,139.966791,100000.0,500000.0,785398.1633974483,1,94918411,2231,9
1219,75.365606,139.973766,75.365606,139.973766,100000.0,500000.0,785398.1633974483,1,94918411,2183,9
1220,75.545518,139.980841,75.545518,139.980841,100000.0,500000.0,785398.1633974483,1,94918411,2134,9
1221,75.725426,139.988017,75.725426,139.988017,100000.0,500000.0,785398.1633974483,1,94918411,2085,9
1222,75.905329,139.995295,75.905329,139.995295,100000.0,500000.0,785398.1633974483,1,94918411,2035,9
1223,76.085229,140.002676,76.085229,140.002676,100000.0,500000.0,785398.1633974483,1,94918411,1984,8
1224,76.265125,140.010161,76.265125,140.010161,100000.0,500000.0,785398.1633974483,1,94918411,1933,8
1225,76.445017,140.017752,76.445017,140.017752,100000.0,500000.0,785398.1633974483,1,94918411,1882,8
1226,76.624905,140.025451,76.624905,140.025451,100000.0,500000.0,785398.1633974483,1,94918411,1830,8
1227,76.804788,140.033257,76.804788,140.033257,100000.0,500000.0,785398.1633974483,1,94918411,1777,8
1228,76.984668,140.041172,76.984668,140.041172,100000.0,500000.0,785398.1633974483,1,94918411,1724,7
1229,77.164543,140.049199,77.164543,140.049199,100000.0,500000.0,785398.1633974483,1,94918411,1671,7
1230,77.344413,140.057337,77.344413,140.057337,100000.0,500000.0,785398.1633974483,1,94918411,1617,7
1231,77.524280,140.065589,77.524280,140.065589,100000.0,500000.0,785398.1633974483,1,94918411,1563,7
1232,77.704142,140.073956,77.704142,140.073956,100000.0,500000.0,785398.1633974483,1,94918411,1509,7
1233,77.884000,140.082439,77.884000,140.082439,100000.0,500000.0,785398.1633974483,1,94918411,1454,6
1234,78.063853,140.091039,78.063853,140.091039,100000.0,500000.0,785398.1633974483,1,94918411,1399,6
1235,78.243701,140.099758,78.243701,140.099758,100000.0,500000.0,785398.1633974483,1,94918411,1344,6
1236,78.423546,140.108598,78.423546,140.108598,100000.0,500000.0,785398.1633974483,1,94918411,1289,6
1237,78.603385,140.117560,78.603385,140.117560,100000.0,500000.0,785398.1633974483,1,94918411,1234,5
1238,78.783220,140.126645,78.783220,140.126645,100000.0,500000.0,785398.1633974483,1,94918411,1179,5
1239,78.963050,140.135855,78.963050,140.135855,100000.0,500000.0,785398.1633974483,1,94918411,1124,5
1240,79.142875,140.145191,79.142875,140.145191,100000.0,500000.0,785398.1633974483,1,94918411,1070,5
1241,79.322696,140.154655,79.322696,140.154655,100000.0,500000.0,785398.1633974483,1,94918411,1015,5
1242,79.502512,140.164248,79.502512,140.164248,100000.0,500000.0,785398.1633974483,1,94918411,960,4
1243,79.682322,140.173973,79.682322,140.173973,100000.0,500000.0,785398.1633974483,1,94918411,906,4
1244,79.862128,140.183830,79.862128,140.183830,100000.0,500000.0,785398.1633974483,1,94918411,853,4
1245,80.041929,140.193822,80.041929,140.193822,100000.0,500000.0,785398.1633974483,1,94918411,799,4
1246,80.221725,140.203950,80.221725,140.203950,100000.0,500000.0,785398.1633974483,1,94918411,746,3
1247,80.401515,140.214216,80.401515,140.214216,100000.0,500000.0,785398.1633974483,1,94918411,694,3
1248,80.581301,140.224621,80.581301,140.224621,100000.0,500000.0,785398.1633974483,1,94918411,642,3
1249,80.761081,140.235167,80.761081,140.235167,100000.0,500000.0,785398.1633974483,1,94918411,592,3
1250,80.940855,140.245856,80.940855,140.245856,100000.0,500000.0,785398.1633974483,1,94918411,542,3
1251,81.120625,140.256690,81.120625,140.256690,100000.0,500000.0,785398.1633974483,1,94918411,493,2
1252,81.300389,140.267671,81.300389,140.267671,100000.0,500000.0,785398.1633974483,1,94918411,445,2
1253,81.480147,140.278800,81.480147,140.278800,100000.0,500000.0,785398.1633974483,1,94918411,398,2
1254,81.659900,140.290079,81.659900,140.290079,100000.0,500000.0,785398.1633974483,1,94918411,352,2
1255,81.839647,140.301511,81.839647,140.301511,100000.0,500000.0,785398.1633974483,1,94918411,308,2
1256,82.019389,140.313097,82.019389,140.313097,100000.0,500000.0,785398.1633974483,1,94918411,266,2
1257,82.199125,140.324839,82.199125,140.324839,100000.0,500000.0,785398.1633974483,1,94918411,225,1
1258,82.378855,140.336740,82.378855,140.336740,100000.0,500000.0,785398.1633974483,1,94918411,186,1
1259,82.558579,140.348801,82.558579,140.348801,100000.0,500000.0,785398.1633974483,1,94918411,149,1
1260,82.738297,140.361024,82.738297,140.361024,100000.0,500000.0,785398.1633974483,1,94918411,115,1
1261,82.918010,140.373412,82.918010,140.373412,100000.0,500000.0,785398.1633974483,1,94918411,84,1
1262,83.097716,140.385967,83.097716,140.385967,100000.0,500000.0,785398.1633974483,1,94918411,56,1
1263,83.277416,140.398690,83.277416,140.398690,100000.0,500000.0,785398.1633974483,1,94918411,31,1
1264,83.457109,140.411585,83.457109,140.411585,100000.0,500000.0,785398.1633974483,1,94918411,12,1
1265,83.636797,140.424653,83.636797,140.424653,100000.0,500000.0,785398.1633974483,1,94918411,0,0
1266,83.816478,140.437897,83.816478,140.437897,100000.0,500000.0,785398.1633974483,0,0,0,0
1267,83.996152,140.451318,83.996152,140.451318,100000.0,500000.0,785398.1633974483,0,0,0,0
1268,84.175820,140.464920,84.175820,140.464920,100000.0,500000.0,785398.1633974483,0,0,0,0
1269,84.355482,140.478705,84.355482,140.478705,100000.0,500000.0,785398.1633974483,0,0,0,0
1270,84.535136,140.492676,84.535136,140.492676,100000.0,500000.0,785398.1633974483,0,0,0,0
1271,84.714784,140.506834,84.714784,140.506834,100000.0,500000.0,785398.1633974483,0,0,0,0
1272,84.894425,140.521182,84.894425,140.521182,100000.0,500000.0,785398.1633974483,0,0,0,0
1273,85.074059,140.535723,85.074059,140.535723,100000.0,500000.0,785398.1633974483,0,0,0,0
1274,85.253686,140.550460,85.253686,140.550460,100000.0,500000.0,785398.1633974483,0,0,0,0
1275,85.433306,140.565395,85.433306,140.565395,100000.0,500000.0,785398.1633974483,0,0,0,0
1276,85.612919,140.580532,85.612919,140.580532,100000.0,500000.0,785398.1633974483,0,0,0,0
1277,85.792524,140.595872,85.792524,140.595872,100000.0,500000.0,785398.1633974483,0,0,0,0
1278,85.972122,140.611418,85.972122,140.611418,100000.0,500000.0,785398.1633974483,0,0,0,0
1279,86.151713,140.627175,86.151713,140.627175,100000.0,500000.0,785398.1633974483,0,0,0,0
1280,86.331296,140.643143,86.331296,140.643143,100000.0,500000.0,785398.1633974483,0,0,0,0
1281,86.510871,140.659327,86.510871,140.659327,100000.0,500000.0,785398.1633974483,0,0,0,0
1282,86.690439,140.675730,86.690439,140.675730,100000.0,500000.0,785398.1633974483,0,0,0,0
1283,86.869998,140.692354,86.869998,140.692354,100000.0,500000.0,785398.1633974483,0,0,0,0
