step,satellite_latitude,satellite_longitude,elevation_deg,footprint_radius_m,footprint_area_km2,countries_used,estimated_devices_total,estimated_demodulators_total,sent_packets_sum,decoded_payload_sum,collision_rate,busy_demodulators,idle_demodulators,demod_utilization,baseline_circuit_power_w,per_idle_demodulator_power_w,per_busy_demodulator_power_w,total_power_w,power_formula_check_w
597,-36.475794,133.249511,90.0,500000.0,785398.1633974483,1,1828,1000,686,684.4,0.0023323615160349975,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
598,-36.299235,133.356801,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
599,-36.122603,133.461851,90.0,500000.0,785398.1633974483,1,1828,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
600,-35.945901,133.564725,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
601,-35.769129,133.665483,90.0,500000.0,785398.1633974483,1,1828,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
602,-35.592291,133.764186,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
603,-35.415388,133.86089,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
604,-35.238421,133.955649,90.0,500000.0,785398.1633974483,1,1828,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
605,-35.061393,134.048518,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
606,-34.884304,134.139547,90.0,500000.0,785398.1633974483,1,1828,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
607,-34.707158,134.228786,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
608,-34.529955,134.316281,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
609,-34.352696,134.40208,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
610,-34.175384,134.486225,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
611,-33.998019,134.568761,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
612,-33.820603,134.649728,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
613,-33.643137,134.729166,90.0,500000.0,785398.1633974483,1,1828,1000,390,389.0,0.002564102564102555,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
614,-33.465623,134.807115,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
615,-33.288061,134.883611,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
616,-33.110453,134.95869,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
617,-32.9328,135.032388,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
618,-32.755103,135.104739,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
619,-32.577362,135.175775,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
620,-32.39958,135.245528,90.0,500000.0,785398.1633974483,1,1828,1000,686,684.4,0.0023323615160349975,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
621,-32.221757,135.314028,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
622,-32.043894,135.381306,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
623,-31.865992,135.447391,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
624,-31.688052,135.512309,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
625,-31.510075,135.576089,90.0,500000.0,785398.1633974483,1,1828,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
626,-31.332061,135.638756,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
627,-31.154011,135.700337,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
628,-30.975927,135.760855,90.0,500000.0,785398.1633974483,1,1828,1000,1599,1574.7,0.015196998123827354,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
629,-30.797809,135.820335,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
630,-30.619657,135.8788,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
631,-30.441473,135.936273,90.0,500000.0,785398.1633974483,1,1828,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
632,-30.263256,135.992776,90.0,500000.0,785398.1633974483,1,1828,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
633,-30.085009,136.048329,90.0,500000.0,785398.1633974483,1,1828,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
634,-29.906731,136.102954,90.0,500000.0,785398.1633974483,1,1828,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
635,-29.728423,136.15667,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
636,-29.550086,136.209498,90.0,500000.0,785398.1633974483,1,1828,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
637,-29.371721,136.261456,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
638,-29.193327,136.312562,90.0,500000.0,785398.1633974483,1,1828,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
639,-29.014906,136.362835,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
640,-28.836457,136.412292,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
641,-28.657983,136.46095,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
642,-28.479482,136.508825,90.0,500000.0,785398.1633974483,1,1828,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
643,-28.300957,136.555934,90.0,500000.0,785398.1633974483,1,1828,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
644,-28.122406,136.602291,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
645,-27.943831,136.647914,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
646,-27.765232,136.692815,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
647,-27.58661,136.73701,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
648,-27.407965,136.780512,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
649,-27.229297,136.823336,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
650,-27.050607,136.865494,90.0,500000.0,785398.1633974483,1,1828,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
651,-26.871895,136.907,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
652,-26.693163,136.947866,90.0,500000.0,785398.1633974483,1,1828,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
653,-26.514409,136.988105,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
654,-26.335635,137.027728,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
655,-26.15684,137.066747,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
656,-25.978026,137.105174,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
657,-25.799192,137.14302,90.0,500000.0,785398.1633974483,1,1828,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
658,-25.62034,137.180296,90.0,500000.0,785398.1633974483,1,1828,1000,1048,1041.2,0.0064885496183205715,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
659,-25.441468,137.217012,90.0,500000.0,785398.1633974483,1,1828,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
660,-25.262579,137.253178,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
661,-25.083671,137.288805,90.0,500000.0,785398.1633974483,1,1828,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
662,-24.904745,137.323903,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
663,-24.725802,137.358481,90.0,500000.0,785398.1633974483,1,1828,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
664,-24.546842,137.392548,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
665,-24.367865,137.426115,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
666,-24.188872,137.459189,90.0,500000.0,785398.1633974483,1,1828,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
667,-24.009862,137.491779,90.0,500000.0,785398.1633974483,1,1828,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
668,-23.830836,137.523894,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
669,-23.651794,137.555543,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
670,-23.472737,137.586733,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
671,-23.293665,137.617472,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
672,-23.114578,137.647769,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
673,-22.935476,137.67763,90.0,500000.0,785398.1633974483,1,1828,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
674,-22.756359,137.707064,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
675,-22.577228,137.736077,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
676,-22.398083,137.764677,90.0,500000.0,785398.1633974483,1,1828,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
677,-22.218925,137.792871,90.0,500000.0,785398.1633974483,1,1828,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
678,-22.039752,137.820665,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
679,-21.860567,137.848066,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
680,-21.681368,137.87508,90.0,500000.0,785398.1633974483,1,1828,1000,1599,1574.7,0.015196998123827354,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
681,-21.502156,137.901715,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
682,-21.322932,137.927975,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
683,-21.143694,137.953868,90.0,500000.0,785398.1633974483,1,1828,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
684,-20.964445,137.979399,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
685,-20.785183,138.004575,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
686,-20.605909,138.0294,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
687,-20.426624,138.05388,90.0,500000.0,785398.1633974483,1,1828,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
688,-20.247327,138.078021,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
689,-20.068018,138.101829,90.0,500000.0,785398.1633974483,1,1828,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
690,-19.888698,138.125308,90.0,500000.0,785398.1633974483,1,1828,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
691,-19.709367,138.148464,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
692,-19.530024,138.171301,90.0,500000.0,785398.1633974483,1,1828,1000,686,569.4,0.16997084548104957,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
693,-19.350671,138.193825,90.0,500000.0,785398.1633974483,1,1828,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
694,-19.171308,138.216041,90.0,500000.0,785398.1633974483,1,1828,1000,390,388.8,0.003076923076923088,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
695,-18.991933,138.237953,90.0,500000.0,785398.1633974483,1,1828,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
696,-18.812549,138.259566,90.0,500000.0,785398.1633974483,1,1828,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
697,-18.633154,138.280884,90.0,500000.0,785398.1633974483,1,1823,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
698,-18.453749,138.301912,90.0,500000.0,785398.1633974483,1,1809,1000,686,684.4,0.0023323615160349975,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
699,-18.274334,138.322655,90.0,500000.0,785398.1633974483,1,1789,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
700,-18.09491,138.343116,90.0,500000.0,785398.1633974483,1,1765,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
701,-17.915475,138.3633,90.0,500000.0,785398.1633974483,1,1738,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
702,-17.736031,138.383211,90.0,500000.0,785398.1633974483,1,1709,1000,390,389.0,0.002564102564102555,2,998,0.00156,35.0,0.12,0.8,156.35999999999999,156.35999999999999
703,-17.556578,138.402854,90.0,500000.0,785398.1633974483,1,1677,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
704,-17.377116,138.422231,90.0,500000.0,785398.1633974483,1,1644,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
705,-17.197644,138.441347,90.0,500000.0,785398.1633974483,1,1609,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
706,-17.018163,138.460206,90.0,500000.0,785398.1633974483,1,1572,1000,1599,530.1,0.6684803001876172,7,993,0.006396,35.0,0.12,0.8,159.76,159.76
707,-16.838674,138.478811,90.0,500000.0,785398.1633974483,1,1534,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
708,-16.659175,138.497166,90.0,500000.0,785398.1633974483,1,1495,1000,1048,1041.2,0.0064885496183205715,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
709,-16.479668,138.515276,90.0,500000.0,785398.1633974483,1,1455,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
710,-16.300152,138.533142,90.0,500000.0,785398.1633974483,1,1414,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
711,-16.120628,138.55077,90.0,500000.0,785398.1633974483,1,1372,1000,255,254.2,0.0031372549019608176,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
712,-15.941096,138.568162,90.0,500000.0,785398.1633974483,1,1330,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
713,-15.761555,138.585321,90.0,500000.0,785398.1633974483,1,1287,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
714,-15.582007,138.602251,90.0,500000.0,785398.1633974483,1,1244,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
715,-15.40245,138.618955,90.0,500000.0,785398.1633974483,1,1200,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
716,-15.222885,138.635437,90.0,500000.0,785398.1633974483,1,1156,1000,686,684.4,0.0023323615160349975,3,997,0.002744,35.0,0.12,0.8,157.04000000000002,157.04
717,-15.043313,138.651699,90.0,500000.0,785398.1633974483,1,1112,1000,1048,567.4,0.458587786259542,5,995,0.004192,35.0,0.12,0.8,158.39999999999998,158.39999999999998
718,-14.863732,138.667745,90.0,500000.0,785398.1633974483,1,1068,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
719,-14.684144,138.683577,90.0,500000.0,785398.1633974483,1,1023,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
720,-14.504549,138.699198,90.0,500000.0,785398.1633974483,1,979,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
721,-14.324946,138.714612,90.0,500000.0,785398.1633974483,1,934,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
722,-14.145336,138.729821,90.0,500000.0,785398.1633974483,1,890,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
723,-13.965719,138.744828,90.0,500000.0,785398.1633974483,1,846,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
724,-13.786094,138.759636,90.0,500000.0,785398.1633974483,1,802,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
725,-13.606463,138.774247,90.0,500000.0,785398.1633974483,1,758,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
726,-13.426824,138.788664,90.0,500000.0,785398.1633974483,1,715,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
727,-13.247179,138.80289,90.0,500000.0,785398.1633974483,1,672,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
728,-13.067526,138.816927,90.0,500000.0,785398.1633974483,1,630,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
729,-12.887867,138.830778,90.0,500000.0,785398.1633974483,1,588,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
730,-12.708202,138.844446,90.0,500000.0,785398.1633974483,1,547,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
731,-12.52853,138.857932,90.0,500000.0,785398.1633974483,1,506,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
732,-12.348851,138.871239,90.0,500000.0,785398.1633974483,1,467,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
733,-12.169166,138.88437,90.0,500000.0,785398.1633974483,1,428,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
734,-11.989474,138.897326,90.0,500000.0,785398.1633974483,1,389,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
735,-11.809777,138.910111,90.0,500000.0,785398.1633974483,1,352,1000,255,254.8,0.0007843137254901489,2,998,0.00102,35.0,0.12,0.8,156.35999999999999,156.35999999999999
736,-11.630073,138.922726,90.0,500000.0,785398.1633974483,1,316,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
737,-11.450363,138.935173,90.0,500000.0,785398.1633974483,1,281,1000,167,167.0,0.0,1,999,0.000668,35.0,0.12,0.8,155.68,155.68
738,-11.270647,138.947455,90.0,500000.0,785398.1633974483,1,247,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
739,-11.090925,138.959574,90.0,500000.0,785398.1633974483,1,214,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
740,-10.911197,138.971532,90.0,500000.0,785398.1633974483,1,183,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
741,-10.731463,138.983331,90.0,500000.0,785398.1633974483,1,153,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
742,-10.551723,138.994973,90.0,500000.0,785398.1633974483,1,125,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
743,-10.371978,139.00646,90.0,500000.0,785398.1633974483,1,99,1000,95,95.0,0.0,1,999,0.00038,35.0,0.12,0.8,155.68,155.68
744,-10.192227,139.017794,90.0,500000.0,785398.1633974483,1,74,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
745,-10.012471,139.028977,90.0,500000.0,785398.1633974483,1,52,1000,15,15.0,0.0,1,999,6e-05,35.0,0.12,0.8,155.68,155.68
746,-9.832709,139.04001,90.0,500000.0,785398.1633974483,1,33,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
747,-9.652941,139.050897,90.0,500000.0,785398.1633974483,1,17,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
748,-9.473168,139.061638,90.0,500000.0,785398.1633974483,1,5,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
749,-9.29339,139.072235,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
750,-9.113607,139.08269,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
751,-8.933818,139.093006,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
752,-8.754024,139.103183,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
753,-8.574225,139.113223,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
754,-8.394421,139.123128,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
755,-8.214612,139.1329,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
756,-8.034798,139.142541,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
757,-7.85498,139.152051,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
758,-7.675156,139.161433,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
759,-7.495328,139.170688,90.0,500000.0,785398.1633974483,1,3,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
760,-7.315494,139.179818,90.0,500000.0,785398.1633974483,1,10,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
761,-7.135657,139.188823,90.0,500000.0,785398.1633974483,1,19,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
762,-6.955814,139.197707,90.0,500000.0,785398.1633974483,1,27,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
763,-6.775967,139.206469,90.0,500000.0,785398.1633974483,1,36,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
764,-6.596115,139.215112,90.0,500000.0,785398.1633974483,1,44,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
765,-6.416259,139.223637,90.0,500000.0,785398.1633974483,1,50,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
766,-6.236399,139.232045,90.0,500000.0,785398.1633974483,1,56,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
767,-6.056534,139.240338,90.0,500000.0,785398.1633974483,1,60,1000,40,40.0,0.0,1,999,0.00016,35.0,0.12,0.8,155.68,155.68
768,-5.876665,139.248517,90.0,500000.0,785398.1633974483,1,62,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
