elevation_bin,collision_rate,ecdf
<=25deg,0.015196998123827354,0.8673469387755102
<=25deg,0.16997084548104957,0.8724489795918368
<=25deg,0.16997084548104957,0.8775510204081632
<=25deg,0.16997084548104957,0.8826530612244898
<=25deg,0.16997084548104957,0.8877551020408163
<=25deg,0.16997084548104957,0.8928571428571429
<=25deg,0.16997084548104957,0.8979591836734694
<=25deg,0.16997084548104957,0.9030612244897959
<=25deg,0.16997084548104957,0.9081632653061225
<=25deg,0.16997084548104957,0.9132653061224489
<=25deg,0.16997084548104957,0.9183673469387755
<=25deg,0.16997084548104957,0.923469387755102
<=25deg,0.458587786259542,0.9285714285714286
<=25deg,0.458587786259542,0.9336734693877551
<=25deg,0.458587786259542,0.9387755102040817
<=25deg,0.6684803001876172,0.9438775510204082
<=25deg,0.6684803001876172,0.9489795918367347
<=25deg,0.6684803001876172,0.9540816326530612
<=25deg,0.6684803001876172,0.9591836734693877
<=25deg,0.6684803001876172,0.9642857142857143
<=25deg,0.6684803001876172,0.9693877551020408
<=25deg,0.6684803001876172,0.9744897959183674
<=25deg,0.6684803001876172,0.9795918367346939
<=25deg,0.6684803001876172,0.9846938775510204
<=25deg,0.6684803001876172,0.9897959183673469
<=25deg,0.6684803001876172,0.9948979591836735
<=25deg,0.6684803001876172,1.0
25deg-55deg,0.0,0.04
25deg-55deg,0.0,0.08
25deg-55deg,0.0,0.12
25deg-55deg,0.0,0.16
25deg-55deg,0.0,0.2
25deg-55deg,0.0,0.24
25deg-55deg,0.0,0.28
25deg-55deg,0.0,0.32
25deg-55deg,0.0,0.36
25deg-55deg,0.0,0.4
25deg-55deg,0.0,0.44
25deg-55deg,0.0,0.48
25deg-55deg,0.0,0.52
25deg-55deg,0.0007843137254901489,0.56
25deg-55deg,0.0023323615160349975,0.6
25deg-55deg,0.003076923076923088,0.64
25deg-55deg,0.0031372549019608176,0.68
25deg-55deg,0.0031372549019608176,0.72
25deg-55deg,0.16997084548104957,0.76
25deg-55deg,0.16997084548104957,0.8
25deg-55deg,0.16997084548104957,0.84
25deg-55deg,0.16997084548104957,0.88
25deg-55deg,0.16997084548104957,0.92
25deg-55deg,0.6684803001876172,0.96
25deg-55deg,0.6684803001876172,1.0
>55deg,0.0,0.002325581395348837
>55deg,0.0,0.004651162790697674
>55deg,0.0,0.0069767441860465115
>55deg,0.0,0.009302325581395349
>55deg,0.0,0.011627906976744186
>55deg,0.0,0.013953488372093023
>55deg,0.0,0.01627906976744186
>55deg,0.0,0.018604651162790697
>55deg,0.0,0.020930232558139535
>55deg,0.0,0.023255813953488372
>55deg,0.0,0.02558139534883721
>55deg,0.0,0.027906976744186046
>55deg,0.0,0.030232558139534883
>55deg,0.0,0.03255813953488372
>55deg,0.0,0.03488372093023256
>55deg,0.0,0.037209302325581395
>55deg,0.0,0.03953488372093023
>55deg,0.0,0.04186046511627907
>55deg,0.0,0.044186046511627906
>55deg,0.0,0.046511627906976744
>55deg,0.0,0.04883720930232558
>55deg,0.0,0.05116279069767442
>55deg,0.0,0.053488372093023255
>55deg,0.0,0.05581395348837209
>55deg,0.0,0.05813953488372093
>55deg,0.0,0.06046511627906977
>55deg,0.0,0.06279069767441861
>55deg,0.0,0.06511627906976744
>55deg,0.0,0.06744186046511629
>55deg,0.0,0.06976744186046512
>55deg,0.0,0.07209302325581396
>55deg,0.0,0.07441860465116279
>55deg,0.0,0.07674418604651163
>55deg,0.0,0.07906976744186046
>55deg,0.0,0.08139534883720931
>55deg,0.0,0.08372093023255814
>55deg,0.0,0.08604651162790698
>55deg,0.0,0.08837209302325581
>55deg,0.0,0.09069767441860466
>55deg,0.0,0.09302325581395349
>55deg,0.0,0.09534883720930233
>55deg,0.0,0.09767441860465116
>55deg,0.0,0.1
>55deg,0.0,0.10232558139534884
>55deg,0.0,0.10465116279069768
>55deg,0.0,0.10697674418604651
>55deg,0.0,0.10930232558139535
>55deg,0.0,0.11162790697674418
>55deg,0.0,0.11395348837209303
>55deg,0.0,0.11627906976744186
>55deg,0.0,0.1186046511627907
>55deg,0.0,0.12093023255813953
>55deg,0.0,0.12325581395348838
>55deg,0.0,0.12558139534883722
>55deg,0.0,0.12790697674418605
>55deg,0.0,0.13023255813953488
>55deg,0.0,0.1325581395348837
>55deg,0.0,0.13488372093023257
>55deg,0.0,0.1372093023255814
>55deg,0.0,0.13953488372093023
>55deg,0.0,0.14186046511627906
