feature_name,feature_type,country,ocean,population,latitude,longitude
Unknown River,River,Canada,,0,50.74122576936684,-78.02675095650736
Unknown River,River,Canada,,0,51.961736250771246,-97.17892450415893
Unknown River,River,United States of America,,0,48.16418230578278,-96.95843799219544
Unknown River,River,Canada,,0,50.883953799834195,-68.85708345062403
Unknown River,River,Canada,,0,51.258400030955706,-69.0904565665223
Unknown River,River,Canada,,0,62.35878733800386,-115.18266269355593
Unknown River,River,Canada,,0,63.16151143020395,-116.7204762957862
Unknown River,River,United States of America,,0,41.11468673612479,-109.55370634127128
Unknown River,River,United States of America,,0,40.80765586670443,-109.74157176476936
Unknown River,River,United States of America,,0,33.89116296059458,-96.76439132034848
Unknown River,River,United States of America,,0,33.31631871308977,-95.78898381004852
Unknown River,River,United States of America,,0,32.31406536817674,-104.11343071662297
Unknown River,River,United States of America,,0,32.6616299126725,-103.59457430000928
Unknown River,River,United States of America,,0,36.723484682573975,-78.5706774824687
Unknown River,River,United States of America,,0,36.642154077613895,-78.40466139348571
Unknown River,River,Canada,,0,48.235721803269485,-82.56204767777463
Unknown River,River,United States of America,,0,69.24611674267328,-155.13859071236465
Unknown River,River,United States of America,,0,41.33801161728355,-76.12942629698924
Unknown River,River,United States of America,,0,34.859080292764375,-101.71319647845085
Unknown River,River,Canada,,0,65.99705782543967,-132.13889995805508
Unknown River,River,United States of America,,0,36.04504703345258,-79.46403566854124
Unknown River,River,Guatemala,,0,15.433431888187961,-91.92752847934406
Unknown River,River,Nicaragua,,0,12.915887296621062,-84.7234673052271
Unknown River,River,United States of America,,0,43.380463951642,-72.18686272898691
Unknown River,River,United States of America,,0,47.03458714033695,-114.22630843245139
Unknown River,River,United States of America,,0,48.23678212508186,-116.37904364121397
Unknown River,River,Canada,,0,54.33898592641013,-86.74475799981073
Unknown River,River,Canada,,0,51.51670797875312,-62.06599412582849
Unknown River,River,United States of America,,0,31.67427403359233,-89.75072003313646
Unknown River,River,United States of America,,0,33.08532141596805,-83.0972104735275
Unknown River,River,Honduras,,0,15.094433868857767,-87.97642782800992
Unknown River,River,Canada,,0,56.786012888229465,-65.21935017928072
Unknown River,River,Canada,,0,63.66017050769672,-135.27889858319767
Unknown River,River,United States of America,,0,42.64763354799043,-123.26489408747304
Unknown River,River,United States of America,,0,40.018064336320464,-123.56035875876957
Unknown River,River,United States of America,,0,38.05155851328513,-120.4356756879626
Unknown River,River,United States of America,,0,44.74467252400215,-94.92573694580734
Unknown River,River,Canada,,0,50.24745024224209,-81.91889633011135
Unknown River,River,Canada,,0,49.153221959019206,-82.0766715306139
Unknown River,River,Canada,,0,49.21968521939146,-88.30687410735531
Unknown River,River,Canada,,0,57.17258627710176,-71.78674328906166
Unknown River,River,United States of America,,0,34.857947747975736,-78.60011122981554
Unknown River,River,Canada,,0,53.94398657149033,-123.95068835882046
Unknown River,River,Canada,,0,66.67831532547406,-72.21116325755139
Unknown River,River,Canada,,0,55.087633531385634,-75.77498868556738
Unknown River,River,Canada,,0,52.18071859401369,-75.30384409498276
Unknown River,River,United States of America,,0,31.745522671300158,-82.00625084202437
Unknown River,River,Mexico,,0,18.326452034063944,-95.94023657958542
Unknown River,River,Canada,,0,56.01123588963374,-64.67813409652038
Unknown River,River,Canada,,0,62.104457108910836,-139.59547740477842
Unknown River,River,United States of America,,0,41.03837294616743,-98.00861358272907
Unknown River,River,Canada,,0,50.867155708604855,-81.23586608108826
Unknown River,River,Canada,,0,57.72590456131733,-69.42201765255506
Unknown River,River,Canada,,0,63.07024661141782,-140.06284249710063
Unknown River,River,Canada,,0,56.43397627963255,-100.8725965699279
Unknown River,River,Canada,,0,56.26713610624942,-101.71229566622284
Unknown River,River,Canada,,0,47.58178803892429,-77.47292707477366
Unknown River,River,Canada,,0,47.7147888088627,-78.32290862328028
Unknown River,River,Canada,,0,47.18712491700418,-79.42180619447187
Unknown River,River,Canada,,0,45.90021799205657,-76.85057244897682
Unknown River,River,Panama,,0,9.164549308576534,-79.8225508870871
Unknown River,River,Panama,,0,9.073689363968585,-79.67622783211435
Unknown River,River,Canada,,0,59.184158790100604,-108.08341455336684
Unknown River,River,Canada,,0,59.012143539211024,-104.71367387667202
Unknown River,River,Mexico,,0,20.90561585906607,-103.69587915339248
Unknown River,River,Mexico,,0,21.18030863682314,-104.0571715272291
Unknown River,River,Canada,,0,60.12488855634533,-137.7906934589063
Unknown River,River,United States of America,,0,61.862810665999504,-158.1091624936256
Unknown River,River,United States of America,,0,63.734628959868395,-153.20420040901274
Unknown River,River,United States of America,,0,61.944627902259185,-144.68773714622338
Unknown River,River,United States of America,,0,62.50527398261871,-148.95432079221206
Unknown River,River,United States of America,,0,64.0603094094216,-146.27789934582964
Unknown River,River,Canada,,0,67.00598584818704,-140.67447066241468
Unknown River,River,United States of America,,0,66.11466038652085,-154.66935060518483
Unknown River,River,Canada,,0,51.5048442931594,-86.69983265297456
Unknown River,River,Canada,,0,51.25772787355241,-91.3070521002323
Unknown River,River,Canada,,0,53.20881717788098,-62.67511425676456
Unknown River,River,Canada,,0,53.26282004322864,-64.69210779851163
Unknown River,River,Canada,,0,51.37747546992519,-75.7642295989097
Unknown River,River,Canada,,0,51.393490005838466,-76.00327375563744
Unknown River,River,United States of America,,0,37.027620244973,-119.64581193978049
Unknown River,River,United States of America,,0,37.24891672291049,-120.1552990587991
Unknown River,River,United States of America,,0,32.42728831756405,-84.67654840427576
Unknown River,River,United States of America,,0,32.40653970504508,-84.79878576284288
Unknown River,River,United States of America,,0,33.199461880978596,-86.3769764122749
Unknown River,River,United States of America,,0,32.596409897556434,-86.76737130315587
Unknown River,River,United States of America,,0,34.48946373431467,-82.97981832934946
Unknown River,River,United States of America,,0,34.64400787065916,-83.26217605606357
Unknown River,River,United States of America,,0,34.89132110742488,-83.22211154159636
Unknown River,River,United States of America,,0,33.84994623858172,-82.39194141466535
Unknown River,River,United States of America,,0,33.05969604955199,-81.70386751630176
Unknown River,River,Canada,,0,65.22283087413805,-113.17033874968938
Unknown River,River,Canada,,0,66.50943733031224,-114.81178646780177
Unknown River,River,Canada,,0,55.929934788814435,-103.11940771260994
Unknown River,River,Canada,,0,55.97169587955761,-103.15755060304983
Unknown River,River,Canada,,0,48.73726187120702,-92.47665707357372
Unknown River,River,Canada,,0,48.794734127119135,-92.54503170089781
Unknown River,River,Canada,,0,49.81024829428303,-95.18686290530297
Unknown River,River,Canada,,0,50.25017689259383,-95.38591892767576
Unknown River,River,Canada,,0,65.79193688975045,-100.86265967658905
Unknown River,River,Canada,,0,65.50144360822367,-102.90293902590626
Unknown River,River,Canada,,0,50.84166510669547,-107.19573532414107
Unknown River,River,Canada,,0,51.12514345698922,-110.70725114247298
Unknown River,River,United States of America,,0,40.76490587159767,-122.22856129376909
Unknown River,River,United States of America,,0,41.18563734958009,-121.24007369372971
Unknown River,River,Canada,,0,55.270715917261775,-96.84674512432498
Unknown River,River,Canada,,0,55.81031273297322,-95.71941660040898
Unknown River,River,Canada,,0,55.6272002693242,-128.11377288697093
Unknown River,River,Canada,,0,60.328875824738184,-125.86922778562007
Unknown River,River,Nicaragua,,0,14.336396642241535,-84.97868578889894
Unknown River,River,United States of America,,0,33.19156694059019,-101.08002003117468
Unknown River,River,Canada,,0,54.478805612242724,-109.88602587695452
Unknown River,River,Canada,,0,57.260003912311845,-126.06805844450113
Unknown River,River,Mexico,,0,21.903988090476208,-99.6155204429398
Unknown River,River,United States of America,,0,39.096233046248756,-78.97291734397163
Unknown River,River,United States of America,,0,42.833156757797006,-73.86483221852227
Unknown River,River,United States of America,,0,39.740516505247,-86.77874993545139
Unknown River,River,United States of America,,0,46.50960235637636,-68.04847075121998
Unknown River,River,United States of America,,0,36.1820653209659,-81.00837445138458
Unknown River,River,United States of America,,0,44.526692876958926,-122.84762189380683
Unknown River,River,United States of America,,0,33.02270254050018,-111.17788504846303
Unknown River,River,United States of America,,0,31.768384808565916,-97.65560443572579
Unknown River,River,Canada,,0,65.02935674884064,-124.53642817833523
Unknown River,River,Mexico,,0,22.09007457447025,-98.17568001807341
Unknown River,River,United States of America,,0,40.8405677986964,-123.26620951985497
Unknown River,River,United States of America,,0,34.85922642845103,-79.87761965989581
Unknown River,River,United States of America,,0,48.54080297414062,-117.1817945999341
Unknown River,River,United States of America,,0,39.361919752816355,-77.69354376668143
Unknown River,River,Canada,,0,46.134866504944156,-73.10125153195798
Unknown River,River,United States of America,,0,47.438764215274254,-94.32896942363246
Unknown River,River,United States of America,,0,43.60787383995555,-92.23464146190668
Unknown River,River,Mexico,,0,17.59894013216764,-91.59356974294408
Unknown River,River,Canada,,0,57.644668335942846,-129.94831591166377
Unknown River,River,Nicaragua,,0,11.564476608565515,-85.34233912062199
Unknown River,River,Nicaragua,,0,11.079246581736829,-84.43965907217446
Unknown River,River,Canada,,0,64.40483565671576,-98.13092820404006
Unknown River,River,Canada,,0,63.683290545277465,-102.43023540934655
Unknown River,River,Canada,,0,62.654405415830624,-100.11639349669001
Unknown River,River,Canada,,0,62.58245158110546,-99.6584573712852
Unknown River,River,United States of America,,0,36.48701916332242,-112.66919533113624
Unknown River,River,United States of America,,0,36.59828997870588,-111.45120042109195
Unknown River,River,United States of America,,0,40.77749621330362,-122.38356791108858
Unknown River,River,United States of America,,0,39.6833286873632,-121.98494270650141
Unknown River,River,United States of America,,0,35.756500507179396,-87.73448853179215
Unknown River,River,United States of America,,0,35.271763240285686,-86.38697690886796
Unknown River,River,United States of America,,0,42.36762278886742,-121.87720817480316
Unknown River,River,United States of America,,0,41.74873620406945,-123.00288687963665
Unknown River,River,Canada,,0,58.66668587000328,-111.1191755560397
Unknown River,River,Canada,,0,55.31833057400939,-114.0650281760987
Unknown River,River,United States of America,,0,36.476872840125935,-82.78767073863081
Unknown River,River,Canada,,0,52.15894535955639,-121.5200892835515
Unknown River,River,United States of America,,0,42.49929212610565,-121.44348050973888
Unknown River,River,Guatemala,,0,15.663763246300945,-90.72163878099128
Unknown River,River,United States of America,,0,42.972245284605776,-112.37196968330585
Unknown River,River,United States of America,,0,44.23649436937796,-115.27647300447566
Unknown River,River,Canada,,0,53.648682290011855,-75.12822736601423
Unknown River,River,Canada,,0,53.706012232625945,-73.85501418841056
Unknown River,River,Mexico,,0,29.389215359136937,-102.06197255865706
Unknown River,River,United States of America,,0,31.28797101705113,-103.637840037432
Unknown River,River,Canada,,0,53.379104881326114,-99.98357972941014
Unknown River,River,Canada,,0,53.68616273878012,-102.50255027330333
Unknown River,River,Canada,,0,53.10458290638623,-111.46039546419347
Unknown River,River,United States of America,,0,36.65787969488639,-97.72063047845717
Unknown River,River,United States of America,,0,64.0576003605964,-150.58827547762405
Unknown River,River,Canada,,0,60.065336252921,-132.63112528232986
Unknown River,River,Canada,,0,60.35465350708389,-133.23922084940986
Unknown River,River,Canada,,0,50.13830879242609,-117.99675260381426
Unknown River,River,United States of America,,0,48.23934968496501,-119.22796860316703
Unknown River,River,United States of America,,0,41.48559850965832,-79.16468450187192
Unknown River,River,Canada,,0,43.19109784414499,-79.05475953987549
Unknown River,River,United States of America,,0,42.75978396077636,-82.49721435379618
Unknown River,River,United States of America,,0,38.626090960730565,-84.52647696332927
Unknown River,River,United States of America,,0,44.81705103205226,-75.27784192035159
Unknown River,River,Canada,,0,56.27912147185492,-123.20186427780332
Unknown River,River,Canada,,0,57.46462703986629,-116.7643366776505
Unknown River,River,Canada,,0,61.19480585338688,-115.69280030407069
Unknown River,River,Canada,,0,65.27116836227812,-127.48769661411711
Unknown River,River,Canada,,0,60.35280996214127,-112.44331681043529
Unknown River,River,United States of America,,0,33.572303423601504,-90.38441217419984
Unknown River,River,United States of America,,0,44.79928233761522,-111.21229772242398
Unknown River,River,United States of America,,0,45.38550164955909,-111.4248087998132
Unknown River,River,United States of America,,0,46.33279996312653,-102.64250633402574
Unknown River,River,United States of America,,0,43.44776813854975,-99.96229538040245
Unknown River,River,United States of America,,0,35.59973697301224,-120.64188156188743
Unknown River,River,Mexico,,0,31.209053054702697,-109.25632743281399
Unknown River,River,Canada,,0,62.520993669295564,-106.51352564265058
Unknown River,River,Canada,,0,62.68365776029026,-106.52240904725113
Pacific Ocean,Ocean,,Pacific Ocean,0,-60.0,120.0
Pacific Ocean,Ocean,,Pacific Ocean,0,-60.0,140.0
Pacific Ocean,Ocean,,Pacific Ocean,0,-60.0,160.0
Pacific Ocean,Ocean,,Pacific Ocean,0,-60.0,180.0
Pacific Ocean,Ocean,,Pacific Ocean,0,-30.0,120.0
Pacific Ocean,Ocean,,Pacific Ocean,0,-30.0,140.0
Pacific Ocean,Ocean,,Pacific Ocean,0,-30.0,160.0
Pacific Ocean,Ocean,,Pacific Ocean,0,-30.0,180.0
Pacific Ocean,Ocean,,Pacific Ocean,0,0.0,120.0
Pacific Ocean,Ocean,,Pacific Ocean,0,0.0,140.0
Pacific Ocean,Ocean,,Pacific Ocean,0,0.0,160.0
Pacific Ocean,Ocean,,Pacific Ocean,0,0.0,180.0
Pacific Ocean,Ocean,,Pacific Ocean,0,30.0,120.0
Pacific Ocean,Ocean,,Pacific Ocean,0,30.0,140.0
Pacific Ocean,Ocean,,Pacific Ocean,0,30.0,160.0
Pacific Ocean,Ocean,,Pacific Ocean,0,30.0,180.0
Pacific Ocean,Ocean,,Pacific Ocean,0,60.0,120.0
Pacific Ocean,Ocean,,Pacific Ocean,0,60.0,140.0
Pacific Ocean,Ocean,,Pacific Ocean,0,60.0,160.0
Pacific Ocean,Ocean,,Pacific Ocean,0,60.0,180.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-60.0,-80.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-60.0,-53.33333333333333
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-60.0,-26.666666666666664
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-60.0,0.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-30.0,-80.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-30.0,-53.33333333333333
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-30.0,-26.666666666666664
Atlantic Ocean,Ocean,,Atlantic Ocean,0,-30.0,0.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,0.0,-80.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,0.0,-53.33333333333333
Atlantic Ocean,Ocean,,Atlantic Ocean,0,0.0,-26.666666666666664
Atlantic Ocean,Ocean,,Atlantic Ocean,0,0.0,0.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,30.0,-80.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,30.0,-53.33333333333333
Atlantic Ocean,Ocean,,Atlantic Ocean,0,30.0,-26.666666666666664
Atlantic Ocean,Ocean,,Atlantic Ocean,0,30.0,0.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,60.0,-80.0
Atlantic Ocean,Ocean,,Atlantic Ocean,0,60.0,-53.33333333333333
Atlantic Ocean,Ocean,,Atlantic Ocean,0,60.0,-26.666666666666664
Atlantic Ocean,Ocean,,Atlantic Ocean,0,60.0,0.0
Indian Ocean,Ocean,,Indian Ocean,0,-60.0,20.0
Indian Ocean,Ocean,,Indian Ocean,0,-60.0,53.333333333333336
Indian Ocean,Ocean,,Indian Ocean,0,-60.0,86.66666666666667
Indian Ocean,Ocean,,Indian Ocean,0,-60.0,120.0
Indian Ocean,Ocean,,Indian Ocean,0,-37.5,20.0
Indian Ocean,Ocean,,Indian Ocean,0,-37.5,53.333333333333336
Indian Ocean,Ocean,,Indian Ocean,0,-37.5,86.66666666666667
Indian Ocean,Ocean,,Indian Ocean,0,-37.5,120.0
Indian Ocean,Ocean,,Indian Ocean,0,-15.0,20.0
Indian Ocean,Ocean,,Indian Ocean,0,-15.0,53.333333333333336
Indian Ocean,Ocean,,Indian Ocean,0,-15.0,86.66666666666667
Indian Ocean,Ocean,,Indian Ocean,0,-15.0,120.0
Indian Ocean,Ocean,,Indian Ocean,0,7.5,20.0
Indian Ocean,Ocean,,Indian Ocean,0,7.5,53.333333333333336
Indian Ocean,Ocean,,Indian Ocean,0,7.5,86.66666666666667
Indian Ocean,Ocean,,Indian Ocean,0,7.5,120.0
Indian Ocean,Ocean,,Indian Ocean,0,30.0,20.0
Indian Ocean,Ocean,,Indian Ocean,0,30.0,53.333333333333336
Indian Ocean,Ocean,,Indian Ocean,0,30.0,86.66666666666667
Indian Ocean,Ocean,,Indian Ocean,0,30.0,120.0
Arctic Ocean,Ocean,,Arctic Ocean,0,60.0,-180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,60.0,-60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,60.0,60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,60.0,180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,67.5,-180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,67.5,-60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,67.5,60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,67.5,180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,75.0,-180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,75.0,-60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,75.0,60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,75.0,180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,82.5,-180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,82.5,-60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,82.5,60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,82.5,180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,90.0,-180.0
Arctic Ocean,Ocean,,Arctic Ocean,0,90.0,-60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,90.0,60.0
Arctic Ocean,Ocean,,Arctic Ocean,0,90.0,180.0
Southern Ocean,Ocean,,Southern Ocean,0,-90.0,-180.0
Southern Ocean,Ocean,,Southern Ocean,0,-90.0,-60.0
Southern Ocean,Ocean,,Southern Ocean,0,-90.0,60.0
Southern Ocean,Ocean,,Southern Ocean,0,-90.0,180.0
Southern Ocean,Ocean,,Southern Ocean,0,-82.5,-180.0
Southern Ocean,Ocean,,Southern Ocean,0,-82.5,-60.0
Southern Ocean,Ocean,,Southern Ocean,0,-82.5,60.0
Southern Ocean,Ocean,,Southern Ocean,0,-82.5,180.0
Southern Ocean,Ocean,,Southern Ocean,0,-75.0,-180.0
Southern Ocean,Ocean,,Southern Ocean,0,-75.0,-60.0
Southern Ocean,Ocean,,Southern Ocean,0,-75.0,60.0
Southern Ocean,Ocean,,Southern Ocean,0,-75.0,180.0
Southern Ocean,Ocean,,Southern Ocean,0,-67.5,-180.0
Southern Ocean,Ocean,,Southern Ocean,0,-67.5,-60.0
Southern Ocean,Ocean,,Southern Ocean,0,-67.5,60.0
Southern Ocean,Ocean,,Southern Ocean,0,-67.5,180.0
Southern Ocean,Ocean,,Southern Ocean,0,-60.0,-180.0
Southern Ocean,Ocean,,Southern Ocean,0,-60.0,-60.0
Southern Ocean,Ocean,,Southern Ocean,0,-60.0,60.0
Southern Ocean,Ocean,,Southern Ocean,0,-60.0,180.0
